"address","city","country","gmaps_place_id","gmaps_url","key","lat","lng","location_name","motto","name","nickname","postal_code","rookie_year","school_name","state_prov","team_number","website"
NA,"Lansdale","USA",NA,NA,"frc528",NA,NA,NA,NA,"Visteon Corp. & North Montco Technical Career Center & North Penn High School","The Persuaders","19446",2001,NA,"PA",528,"http://www.northpennrobotics.org"
NA,"Mansfield","USA",NA,NA,"frc529",NA,NA,NA,NA,"NASA/Invensys Process Systems","The Mansfield Hornets","02048",2001,NA,"MA",529,"http://www.mansfieldrobotics.org"
NA,"Lindenhurst","USA",NA,NA,"frc533",NA,NA,NA,NA,"Lindenhurst Union Free School District/Cahill Strategies/L3-Harris Corporation/L3-Harris (Narda-MYTEQ division)/SIMS STEEL/Altice&Lindenhurst Senior High School","The PSIcotics","11757",2001,"Lindenhurst Senior High School","New York",533,"http://www.team533.com"
NA,"Markle","USA",NA,NA,"frc535",NA,NA,NA,NA,"Wabash Technologies & Huntington County Schools","G-Force","46770",2001,NA,"IN",535,NA
NA,"San Francisco","USA",NA,NA,"frc536",NA,NA,NA,NA,"Team 536","Team 536","94101",2001,NA,"CA",536,NA
NA,"Sussex","USA",NA,NA,"frc537",NA,NA,NA,NA,"Regal Rexnord Corporation/GE Healthcare/Rockwell Automation/Hamilton School District&Hamilton High School","Charger Robotics","53089",2001,"Hamilton High School","Wisconsin",537,"https://www.chargerrobotics.org/"
NA,"Arab","USA",NA,NA,"frc538",NA,NA,NA,NA,"Marshall County Legislative Delegation/TVA&Arab High School","Dragon Slayers","35016",2001,"Arab High School","Alabama",538,"http://www.firstinspires.org/"
NA,"Richmond","USA",NA,NA,"frc539",NA,NA,NA,NA,"Trinity Episcopal School","Titan Robotics","23235",2001,"Trinity Episcopal School","Virginia",539,"http://trinityes.org/"
NA,"Henrico","USA",NA,NA,"frc540",NA,NA,NA,NA,"ShowBest Fixture Inc./Piedmont Metal Fabricators Inc./Tech for Troops/TKL/Captech/Curbell Plastics/Henrico Education Foundation&Mills Godwin High School","TALON 540 ","23238",2001,"Mills Godwin High School","Virginia",540,"http://www.team540.com/"
NA,"Cleveland","USA",NA,NA,"frc541",NA,NA,NA,NA,"MBNA Foundation/NASA-Glenn Research Center/RML Tool & Die Inc./Accurate Instrument Service Co./WorkForce Investment Act/ASSET of Northeast Ohio/Diamond Wheel & Fabricating Inc. & Max S. Hayes Vocational Career Center","Surgeons of Steel","44102",2001,NA,"OH",541,"http://maxshayes.hostars.com/index.html"
NA,"Levittown","USA",NA,NA,"frc545",NA,NA,NA,NA,"Island Trees High School","ROBO-DAWGS","11756",2001,"Island Trees High School","New York",545,"http://itrobotics.virtualave.net"
NA,"Woodbridge","USA",NA,NA,"frc546",NA,NA,NA,NA,"UTC Sikorsky & Amity Regional & Harding High School","Technotics","06525",2001,NA,"CT",546,"http://www.amityregion5.org/technotics"
NA,"Fayetteville","USA",NA,NA,"frc547",NA,NA,NA,NA,"FRANKE/Aerojet Rocketdyne/STEDTRAIN/Redstone Federal Credit Union/Bank of Lincoln County/Copperweld/Higgins Funeral Home/Gallant Riverview Funeral Home/Stovall's/Brown - Foreman/Lincoln Paving/Mathis Wholesale Flooring/Kiwanis International of Fayetteville, TN&Lincoln Co Senior High School","Falcon Engineering And Robotics","37334",2001,"Lincoln Co Senior High School","Tennessee",547,"http://mws2609.wixsite.com/team547lchsrobotics"
NA,"Northville","USA",NA,NA,"frc548",NA,NA,NA,NA,"General Motors / AVL / Magna / Bosch / Siemens / Electro-Matic Products, Inc. / Ford Motor Company / State Of Michigan / ZF / Eaton / Varroc Lighting / Alro Metals Outlet / Northville Public Schools & Northville High School","Robostangs","48168",2001,"Northville High School","Michigan",548,"http://www.robostangs.com"
NA,"Leominster","USA",NA,NA,"frc549",NA,NA,NA,NA,"Raytheon/BOSE/Solidus Technical Solutions/Steel Fab inc & Leominster High School","DevilDawgs","01453",2001,NA,"MA",549,"http://www.devildawgs549.com"
NA,"Washington","USA",NA,NA,"frc550",NA,NA,NA,NA,"Warren County Technical School","NanKnights","07882",2001,NA,"NJ",550,NA
NA,"Belvidere","USA",NA,NA,"frc551",NA,NA,NA,NA,"Team 551","Team 551","07823",2001,NA,"NJ",551,NA
NA,"Ft. Thomas","USA",NA,NA,"frc554",NA,NA,NA,NA,"Highlands High School / Tom Jones Academic Competion Fund / Eighty Twenty Design Group, Newport KY / State Farm, Tracy Davis, agent / Gardner engineering consulting / Tultex / Vennefron signs &graphics / FIT philosphie & Highlands High School","Highlands High School FRC Team #554 (The Bluegrease Crew)","41075",2001,"Highlands High School","Kentucky",554,"http://www.HHSrobots.org"
NA,"Montclair","USA",NA,NA,"frc555",NA,NA,NA,NA,"Judy and Josh Weston/Montclair Fund for Educational Excellence/Montclair Society of Engineers&Montclair High","Montclair Robotics","07042",2001,"Montclair High","New Jersey",555,"https://www.montclairrobotics.org/"
NA,"Detroit","USA",NA,NA,"frc557",NA,NA,NA,NA,"Ford Motor Company & Cooley High School","Flaming Cardinals","48121",2001,NA,"MI",557,"http://www.teamFordFIRST.org/Team557"
NA,"New Haven","USA",NA,NA,"frc558",NA,NA,NA,NA,"Yale University/United Illuminating-Avangrid/United Technologies/Comcast NBCUniversal/Parker Hannifin/Community Foundation for Greater New Haven & Hill Regional Career Magnet HS","Elm City Robo Squad","06519",2001,"Hill Regional Career Magnet HS","Connecticut",558,"http://www.elmcityrobosquad.org/"
NA,"Detroit","USA",NA,NA,"frc560",NA,NA,NA,NA,"Ford Motor Company & Cody High School","Camdenton 4-H LASER HWE #3","48228",2001,NA,"MI",560,NA
NA,"Phila","USA",NA,NA,"frc561",NA,NA,NA,NA,"Rohm and Haas & Frankford High School","Camdenton 4-H LASER HWE #4","19124",2001,NA,"PA",561,NA
NA,"Fitchburg","USA",NA,NA,"frc562",NA,NA,NA,NA,"Montachusett Regional Vocational Technical School","SPARK - Students Pursuing Applied Robotics Knowledge","01420",2001,NA,"MA",562,"http://robotics.montytech.net"
NA,"Phila","USA",NA,NA,"frc563",NA,NA,NA,NA,"BOK Tech High School & Sunrise Foundation","Thrashers","19148",2001,NA,"PA",563,"http:///www.spazbunny.com/robotic"
NA,"Middle Island","USA",NA,NA,"frc564",NA,NA,NA,NA,"Zebra Technology/Altice USA&Longwood High School","Longwood Robotics","11953",2001,"Longwood High School","New York",564,"http://www.longwoodrobotics.weebly.com"
NA,"Newark","USA",NA,NA,"frc565",NA,NA,NA,NA,"Team 565","Camdenton 4-H LASER ORI #3","19702",2001,NA,"DE",565,NA
NA,"Centereach","USA",NA,NA,"frc566",NA,NA,NA,NA,"Middle Country School District","Hot Wired 566","11720",2001,NA,"NY",566,"http://www.geocities.com/mcsdrobotics"
NA,"Anchorage","USA",NA,NA,"frc568",NA,NA,NA,NA,"NASA/JEDC/ASD C&TE/UAA College of Engineering/Schwartz/Alaska Airlines/Washington FIRST & West High School & South High School & Polaris K-12 School & Dimond High School","Nerds of the North","99502",2001,"Polaris K-12 School & South High School & West High School & Dimond High School","Alaska",568,"http://frc568.akfirstrobotics.org/"
NA,"Westbury","USA",NA,NA,"frc569",NA,NA,NA,NA,"East Meadow Chamber of Commerce/East Meadow Kiwanis & Home School","Rambots","11590",2001,"Home School","New York",569,"http://www.wix.com/team569/frc"
NA,"Glen Cove","USA",NA,NA,"frc570",NA,NA,NA,NA,"Glen Cove High School","Team Phoenix","11542",2001,NA,"NY",570,"http://www.cm4.com/catalysts"
NA,"Windsor","USA",NA,NA,"frc571",NA,NA,NA,NA,"The Town of Windsor Connecticut / Otis Elevator/UTC & Windsor High School","Team Paragon","06095",2001,"Windsor High School","Connecticut",571,"http://www.team-paragon.org/"
NA,"Bloomfield Hills","USA",NA,NA,"frc573",NA,NA,NA,NA,"Dana Incorporated/Aptiv/General Motors/Ford Motor Company/FCA Foundation/Vectorform/BAE Systems/Diversified Tooling Group/SolidWorks/Blue Chip Talent/PTC/Lawrence Technological University/The Clark Family&Brother Rice High School&Marian High School","Mech Warriors","48301",2001,"Marian High School & Brother Rice High School","Michigan",573,"http://frcteam573.com/"
NA,"Bronx","USA",NA,NA,"frc574",NA,NA,NA,NA,"Team 574","Team 574","10451",2001,NA,"NY",574,NA
NA,"North Hills","USA",NA,NA,"frc575",NA,NA,NA,NA,"Team 575","Frankfort First Lego League #1","91343",2001,NA,"CA",575,NA
NA,"Los Angeles","USA",NA,NA,"frc576",NA,NA,NA,NA,"UCLA & University High School & Emerson Middle School","Nerd Kings","90025",2001,NA,"CA",576,NA
NA,"Tujunga","USA",NA,NA,"frc577",NA,NA,NA,NA,"Team 577","Tiger Techs","91042",2001,NA,"CA",577,NA
NA,"Fairport","USA",NA,NA,"frc578",NA,NA,NA,NA,"Fairport Central School District/Xerox Corporation/Viasat/L3 HARRIS/PMD Automation/Microsoft&Fairport High School","R-cubed  - Red Raider Robotics","14450",2001,"Fairport High School","New York",578,"https://www.fairportrobotics.org"
NA,"Laveen","USA",NA,NA,"frc579",NA,NA,NA,NA,"Team 579","Team 579","85339",2001,NA,"AZ",579,NA
NA,"Studio City","USA",NA,NA,"frc580",NA,NA,NA,NA,"Campbell Hall School&Campbell Hall School","Viking Robotics","91604",2001,"Campbell Hall School","California",580,"http:///vikingrobotics580.com"
NA,"San Jose","USA",NA,NA,"frc581",NA,NA,NA,NA,"Synnex/The Brin Wojcicki Foundation/Perfomance Structures Inc./Bulldog Boosters & San Jose High School","Blazing Bulldogs","95116",2001,"San Jose High School","California",581,"https://team581.club"
NA,"Jacksonville","USA",NA,NA,"frc582",NA,NA,NA,NA,"Duval County Schools/William M Raines High School/Communities in Schools","Viking Electros","32209",2001,NA,"FL",582,"http://www.educationalcentral.org/wmrh"
NA,"Seattle","USA",NA,NA,"frc583",NA,NA,NA,NA,"Team 583","Team 583","98115",2001,NA,"WA",583,NA
NA,"Tehachapi","USA",NA,NA,"frc585",NA,NA,NA,NA,"NASA Armstrong Flight Research Center/Northrop Grumman/United Technologies Corporation/Boeing/Lockheed Martin Skunkworks/NDEP/National Instruments&Tehachapi High School","Cyber Penguins","93561",2001,"Tehachapi High School","California",585,"http://firstteam585.org"
NA,"Alhambra","USA",NA,NA,"frc586",NA,NA,NA,NA,"Team 586","Robo Mustangs","91801",2001,NA,"CA",586,NA
NA,"Hillsborough","USA",NA,NA,"frc587",NA,NA,NA,NA,"J W Faircloth and Son/John Deere/Orange County Schools/ABB/ABCO Automation/Eclectech/Mack Orthodontics/Greg and Ellen Young&Orange High School&Cedar Ridge High School","The Hedgehogs","27278",2001,"Orange High School & Cedar Ridge High School","North Carolina",587,"http://www.team587.org"
NA,"Jacksonville","USA",NA,NA,"frc588",NA,NA,NA,NA,"CIS  & AP Randolph Academies of Technology","Jagtronx","32209",2001,NA,"FL",588,"http://www.aprtech.org/"
NA,"La Crescenta","USA",NA,NA,"frc589",NA,NA,NA,NA,"NASA/Jet Propulsion Laboratory/Mechanical Concepts/Google/J's Maintenance/Walt Disney Imagineering/Friends of Falkon Robotics, Inc./J. Park/Los Angeles Breakfast Club&Crescenta Valley High School","Falkon Robotics","91214",2001,"Crescenta Valley High School","California",589,"http://www.cvrobots.com"
NA,"Choctaw","USA",NA,NA,"frc590",NA,NA,NA,NA,"NASA / Stennis Space Center & Choctaw Central Bia High Sch","Chahta Warriors","39350",2001,"Choctaw Central Bia High Sch","Mississippi",590,"http://www.choctaw.org/robotics"
NA,"Los Angeles","USA",NA,NA,"frc591",NA,NA,NA,NA,"Team 591","Power Surge","90001",2001,NA,"CA",591,NA
NA,"Sacramento","USA",NA,NA,"frc592",NA,NA,NA,NA,"Team 592","Team 592","94203",2001,NA,"CA",592,NA
NA,"Houston","USA",NA,NA,"frc593",NA,NA,NA,NA,"Team 593","Joe Walker - B.R.O.S. (Brothers Reaching Over Success)","77001",2001,NA,"TX",593,NA
NA,"Flint","USA",NA,NA,"frc594",NA,NA,NA,NA,"Team 594","Joe Walker - Whiplash","48507",2001,NA,"MI",594,NA
NA,"Hopkinton","USA",NA,NA,"frc596",NA,NA,NA,NA,"Hopkinton High School","SciClones","01748",2001,NA,"MA",596,"http://www.hopkinton.k12.ma.us/high/schoollife/robotics/index.htm"
NA,"Los Angeles","USA",NA,NA,"frc597",NA,NA,NA,NA,"The Boeing Company/BAE Systems/Raytheon/Stephen and Jill Petty/Northrop Grumman/Vertirbi School of Engineering/USC-MESA/The William C. Bannerman Foundation/X-treme Solutions/Perkins Grant/NASA/Foshay Learning Center&James a Foshay Learning Ctr","The Wolverines","90018",2001,"James a Foshay Learning Ctr","California",597,"http://www.team597.org"
NA,"Woodland Hills","USA",NA,NA,"frc598",NA,NA,NA,NA,"H & R Machining/Matt Sweeney Special Effects/C & M Relocation & William Howard Taft High School","Team Duct Tape","91364",2001,NA,"CA",598,NA
NA,"Granada Hills","USA",NA,NA,"frc599",NA,NA,NA,NA,"Cooler Master/Northrop Grumman Corporation/Abbott/AMD/SAPPHIRE/Toll Brothers/Gigabyte & Granada Hills Charter High Sch","The Robodox","91344",2001,"Granada Hills Charter High Sch","California",599,"http://www.therobodox.org"
NA,"Lynchburg","USA",NA,NA,"frc600",NA,NA,NA,NA,"Central Virginia Community College/AREVA/Region 2000 Technology Council & Lynchburg City Schools","RamRod Robotics","24501",2001,NA,"VA",600,"http://team600.org/"
NA,"Hampton Bays","USA",NA,NA,"frc601",NA,NA,NA,NA,"Hampton Bays UFSD / ACE Shinnecock Hardware / Pooltastic & Hampton Bays High School","BayBots","11946",2001,"Hampton Bays High School","New York",601,"http://frcteam601.weebly.com"
NA,"Leesburg","USA",NA,NA,"frc602",NA,NA,NA,NA,"Diversified Educational Systems & Loudoun County Public Schools","MTC","20175",2001,NA,"VA",602,NA
NA,"Daytona Beach","USA",NA,NA,"frc603",NA,NA,NA,NA,"Team 603","FBI - Fascinating Bot Intelligence","32114",2001,NA,"FL",603,NA
NA,"San Jose","USA",NA,NA,"frc604",NA,NA,NA,NA,"Leland High School FRC Team 604 Quixilver /Apple/ NASA /Society of Women Engineers/Qualcomm/ Intuitive Surgical Foundation / BAE Systems /  FIRST NorCal Grant / Gene Haas Foundation / Almaden Valley Women's Club /Leland Bridge/ IBM / 100 Black Men of America / Hurricane Electric / SOLIDWORKS  and ONSHAPE / 604 Alumni and Parents &Leland High School","Quixilver","95120",2001,"Leland High School","California",604,"http://604Robotics.com"
NA,"Hayward","USA",NA,NA,"frc605",NA,NA,NA,NA,"Real Protection Fire/West Coast Cabinets & Eden Area Regional Occupational Program","Astromechs","94545",2001,NA,"CA",605,"http://www.edenrop.org"
NA,"Los Angeles","USA",NA,NA,"frc606",NA,NA,NA,NA,"Raytheon/Aerospace Corporation/Northrop Grumman/Los Angeles Trade Technical College/Boys and Girls Club of King Drew/The William C. Bannerman Foundation/Walt Disney Imagineering&King-Drew Medical Magnet HS","Cyber Eagles","90059",2001,"King-Drew Medical Magnet HS","California",606,"http://www.robotics-team606.com"
NA,"Piney Woods","USA",NA,NA,"frc607",NA,NA,NA,NA,"Team 607","Mindstorm Overlords","39148",2001,NA,"MS",607,NA
NA,"Atlanta","USA",NA,NA,"frc608",NA,NA,NA,NA,"Team 608","Team 608","30301",2001,NA,"GA",608,NA
NA,"Santa Rosa","USA",NA,NA,"frc609",NA,NA,NA,NA,"Team 609","VentureBOTS","95407",2001,NA,"CA",609,NA
NA,"North York","Canada",NA,NA,"frc610",NA,NA,NA,NA,"Crescent School/Doc-Chef Culinary Enterprise/Heliolytics/Telus/Taplytics/Extrude-A-Trim&Crescent School","Crescent Coyotes","m2l1a2",2001,"Crescent School","Ontario",610,"http://www.team610.com"
NA,"McLean","USA",NA,NA,"frc611",NA,NA,NA,NA,"Leidos / Booz Allen Hamilton / South49 Solutions & Langley High School","Saxons","22101",2001,"Langley High School","Virginia",611,"http://langleyrobotics.com/"
NA,"Chantilly","USA",NA,NA,"frc612",NA,NA,NA,NA,"SAIC/Northrop Grumman&Chantilly Academy","Chantilly Robotics","20151",2001,"Chantilly Academy","Virginia",612,"http://chantillyrobotics.org/"
NA,"Somerset","USA",NA,NA,"frc613",NA,NA,NA,NA,"Picatinny STEM / Franklin Township Public Schools & Franklin Twp High","NeoWarriors","08873",2001,NA,"New Jersey",613,"http:///www.neowarriors.net"
NA,"Alexandria","USA",NA,NA,"frc614",NA,NA,NA,NA,"DoD STEM / Night Vision and Electronic Sensors Directorate (NVESD) / D & J Tech Service / Targeted Approach & Hayfield Secondary School","Night Hawks","22315",2001,"Hayfield Secondary School","Virginia",614,"http://Team614Robotics.org"
NA,"Washington","USA",NA,NA,"frc615",NA,NA,NA,NA,"Google / Bezos Family Foundation / National Defense Education Partnership & Ballou Senior High School","Knights","20032",2001,"Ballou Senior High School","District of Columbia",615,"http://www.firstinspires.org/"
NA,"Courtland","USA",NA,NA,"frc616",NA,NA,NA,NA,"International Paper Corp/ODEC/Baggett Metal/ELectrical Motor Company/Nucor Steel/LRIG & Southampton Technical Career Center","Southampton Indians","23837",2001,NA,"VA",616,"http://ircorp.fnsnet.net"
NA,"Henrico","USA",NA,NA,"frc617",NA,NA,NA,NA,"Highland Springs High School","Enginerds","23075",2001,"Highland Springs High School","Virginia",617,"https://team617hshs.weebly.com/"
NA,"Philadelphia","USA",NA,NA,"frc618",NA,NA,NA,NA,"School District of Philadelphia / Everite Machine Products, Inc. / JMI Software Consultants Inc. / ITT Technical Institute / Applied Industrial Technologies & GEAR-UP & Edison Fareira High School","E.A.R.T.H. Squad (Edison Achieving Real Technological Heights)","19140",2001,NA,"PA",618,NA
NA,"Charlottesville","USA",NA,NA,"frc619",NA,NA,NA,NA,"Emerson Automation Solutions/NASA/Piedmont Virginia Community College Industrial Electronics Technology/University of Virginia School of Engineering and Applied Science/Re:discovery Software/LD&B Insurance and Financial Services/Axiom/Crutchfield/Virginia National Bank&Charlottesville Albemarle Robotics","Cavalier Robotics","22902",2001,"Charlottesville Albemarle Robotics","Virginia",619,"http://www.CARobotics.org"
NA,"Vienna","USA",NA,NA,"frc620",NA,NA,NA,NA,"Leidos/JMSAT Corporation/RPG/Nokia/Bechtel&Madison High School","Warbots","22181",2001,"Madison High School","Virginia",620,"http://www.jmhsrobotics.org/"
NA,"Falls Church","USA",NA,NA,"frc621",NA,NA,NA,NA,"Team 621","Team 621","22040",2001,NA,"VA",621,NA
NA,"Manassas","USA",NA,NA,"frc622",NA,NA,NA,NA,"Team 622","Team 622","20108",2001,NA,"VA",622,NA
NA,"Vienna","USA",NA,NA,"frc623",NA,NA,NA,NA,"Lockheed Martin/Bechtel/OHS PSTA/Leidos/Trailers Plus/Moss Building & Design/Octo Consulting Group/Dianne Hansen/Berkshire Hathaway Home Services&Oakton High School","Cougar Robotics","22181",2001,"Oakton High School","Virginia",623,"http://www.team623.org"
NA,"Katy","USA",NA,NA,"frc624",NA,NA,NA,NA,"BP America/Oceaneering/Schneider Electric/Transocean/NASA/Bechtel/National Instruments/Lockheed-Martin/Exterran Water Solutions/Gene Haas Foundation/Chevron/ExxonMobil/Texas Workforce Commission/Hess Petroleum/MatthewsDaniel/SolidWorks/Autodesk&Cinco Ranch High School","CRyptonite","77494",2001,"Cinco Ranch High School","Texas",624,"http://www.team624.org"
NA,"Palmer","USA",NA,NA,"frc625",NA,NA,NA,NA,"Team 625","Team 625","99645",2001,NA,"AK",625,NA
NA,"Falls Church","USA",NA,NA,"frc627",NA,NA,NA,NA,"Team 627","Team 627","22040",2001,NA,"VA",627,NA
NA,"Fairbanks","USA",NA,NA,"frc628",NA,NA,NA,NA,"NASA/Ryan Machinery/University of Alaska Fairbanks & Lathrop High School","Northern RobArctic","99709",2001,NA,"AK",628,"http://www.dershin.com/first"
NA,"McLean","USA",NA,NA,"frc630",NA,NA,NA,NA,"Team 630","Team 630",NA,2001,NA,"VA",630,NA
NA,"Union City","USA",NA,NA,"frc632",NA,NA,NA,NA,"Able-Baker Automation Inc./Agile Automation/TriCed & James Logan High School","J-Lo","94587",2001,NA,"CA",632,"http://www.geocities.com/jlrobotic/robotic.htm"
NA,"Tacoma","USA",NA,NA,"frc633",NA,NA,NA,NA,"NASA/Vedimex Inc. & Henry Foss High School","Falcon Robotics","98404",2001,NA,"WA",633,NA
NA,"Van Nuys","USA",NA,NA,"frc634",NA,NA,NA,NA,"Van Nuys High School","Rage","91411",2001,NA,"CA",634,"http://www.lausd.k12.ca.us/vnhs/Tool_Academy/robotics.htm"
NA,"Buda","USA",NA,NA,"frc635",NA,NA,NA,NA,"Team 635","Team 635","78610",2001,NA,"TX",635,NA
NA,"Waipahu","USA",NA,NA,"frc636",NA,NA,NA,NA,"McInerny Foundation/University of Hawaii School of Ocean and Earth Science and Technology/The Estate of James Campbell/Hawaiian Electric Company/Goodwin Services/Del Monte Foods/Tanioka's Seafood  and Catering/Castle and Cooke Hawaii Homes, Inc./Friends of Pearl City Library/IEEE Hawaii & Waipahu High School","Rascals","96797",2001,NA,"HI",636,"http://www.waipahuhighrobotics.com"
NA,"Montville Township","USA",NA,NA,"frc637",NA,NA,NA,NA,"Marotta Controls, Inc. & Montville Twp. High School","MR. T","07045",2001,NA,"NJ",637,"http://www.montville.net/highschool/robotics"
NA,"Midlothian","USA",NA,NA,"frc638",NA,NA,NA,NA,"Chesterfield County Public Schools","Operation Oxidation","23112",2001,NA,"VA",638,NA
NA,"Ithaca","USA",NA,NA,"frc639",NA,NA,NA,NA,"Rheonix / Cornell University / BAE Systems / Vector Magnetics / BorgWarner / IthacaSTEM Advocates & Ithaca High School","Code Red Robotics","14850",2001,"Ithaca High School","New York",639,"http://team639.org/"
NA,"Jamaica","USA",NA,NA,"frc640",NA,NA,NA,NA,"Con Edison&Thomas Edison Career & Tech HS","Edison Robotics","11432",2001,"Thomas Edison Career & Tech HS","New York",640,"http:///www.taehs.org"
NA,"Sanborn","USA",NA,NA,"frc641",NA,NA,NA,NA,"Team 641","Team 641","14221",2001,NA,"NY",641,NA
NA,"Parkersburg","USA",NA,NA,"frc642",NA,NA,NA,NA,"DuPont/Simonton Windows/Pickering and Associates/McHenry Electric/Murray's Sheet Metal/Parkersburg Tool Company/St. Joseph's Hospital/Lowe's & Parkersburg High School","BRR(Big Red Robotics)","26101",2001,NA,"WV",642,"http://phs.wood.k12.wv.us/robot3/index.html"
