"address","city","country","gmaps_place_id","gmaps_url","key","lat","lng","location_name","motto","name","nickname","postal_code","rookie_year","school_name","state_prov","team_number","website"
NA,"Huntingtown","USA",NA,NA,"frc4514",NA,NA,NA,NA,"DoDSTEM/Booz-Allen-Hamilton/Calvert Help Association/Olympia Pools/Huntzberry Automotive/Jack Campbell/Forgione Family/Walton's Welding and Fabrication/Calvert County Public Schools&Huntingtown High School&Northern High School","Calvert STEAM Works","20639",2013,"Northern High School & Huntingtown High School","Maryland",4514,"https://sites.google.com/view/steamworks4514"
NA,"Shawnigan Lake","Canada",NA,NA,"frc4515",NA,NA,NA,NA,"Shawnigan Lake School","Stag","V0R 2W1",2013,NA,"BC",4515,NA
NA,"Roswell","USA",NA,NA,"frc4516",NA,NA,NA,NA,"GE Volunteers/SNA Manufacturing&Blessed Trinity Catholic HS","Hyperion","30075",2013,"Blessed Trinity Catholic HS","Georgia",4516,"http://www.btcatholic.org/robotics"
NA,"Miami","USA",NA,NA,"frc4517",NA,NA,NA,NA,"DESCO DIAGNOSTIC EQUIPMENT  SERVICE CORPORATION / BECKMAN COULTER FOUNDATION & Archimedean Upper Conserv Sch","Owl Robotics","33183",2013,"Archimedean Upper Conserv Sch","Florida",4517,"http://www.firstinspires.org/"
NA,"Vaughan","Canada",NA,NA,"frc4518",NA,NA,NA,NA,"The Hill Academy","Optimus Pride","L4K 5R1",2013,NA,"ON",4518,"http://www.thehillacademy.com"
NA,"Oakville","Canada",NA,NA,"frc4519",NA,NA,NA,NA,"King's Christian Collegiate/Pratt & Whitney Canada/United Technologies Corporation/Trinity Trend Management&King's Christian Collegiate","King's Robotics","L6M 4K6",2013,"King's Christian Collegiate","Ontario",4519,"http://team4519.ca"
NA,"Rathdrum","USA",NA,NA,"frc4520",NA,NA,NA,NA,"NASA/Discover Technology/Kootenai Electric Cooperative/Bay Shore Systems/LCF Enterprises/Ground Force Mfg, LLC & Kootenai Technical Education Center","Misfit Toys","83858",2013,NA,"ID",4520,"http:///www.frc4520.com"
NA,"Harrison","USA",NA,NA,"frc4521",NA,NA,NA,NA,"Cincinnati Test Systems / Scripps Howard Foundation / Callibrity / JTM Food Group / Hubert Company & William Henry Harrison HS & Great Oaks Career Campuses","Harrison Robotics","45030",2013,"William Henry Harrison HS & Great Oaks Career Campuses","Ohio",4521,"https://www.harrisonrobotics.net/"
NA,"Sedalia","USA",NA,NA,"frc4522",NA,NA,NA,NA,"Bryant Motors/Dick's Honda Kawasaki/Gardner Denver/LammTech/Maxion Wheels/McCarthy Toyota of Sedalia/ProEnergy/Radiophone/Specialty Sportswear/Tyson Foods/Noslo Inc&Smith-Cotton High School","Team SCREAM","65301",2013,"Smith-Cotton High School","Missouri",4522,"http://www.firstinspires.org/"
NA,"Mayes County ","USA",NA,NA,"frc4523",NA,NA,NA,NA,"MidAmerica Industrial Park/American Castings LLC/International Flavors and Fragrances (IFF)/Department of Defense/Grand River Dam Authority/Google/Gene Haas Foundation/Dale Co&Adair High School&Chouteau High School&Locust Grove High School&Pryor High School&Salina High School","MCROBO","74361",2013,"Pryor High School & Adair High School & Chouteau High School & Locust Grove High School & Salina High School","Oklahoma",4523,"http://www.firstinspires.org/"
NA,"Memphis","USA",NA,NA,"frc4524",NA,NA,NA,NA,"FedEx Corporation/Cloud 901/AZO International/TVA","Sigma 6","38111",2013,"","Tennessee",4524,"http://memphismechwarriors.com"
NA,"St. Thomas","Canada",NA,NA,"frc4525",NA,NA,NA,NA,"Fanshawe College - St. Thomas Elgin Campus/Magna International/BOS Innovations/Skyjack Inc/IEEE Foundation Canada&St. Joseph's Catholic High School","Renaissance Robotics","N5R6A7",2013,"St. Joseph's Catholic High School","Ontario",4525,"https://www.rambot.ca"
NA,"Terrebonne","Canada",NA,NA,"frc4526",NA,NA,NA,NA,"Future Electronics / Fondation Pour l'Encouragement Scolaire / Fondation Jeunes-projet & Ecole Léopold-Gravel","Léoméga","J6W1M8",2013,NA,"Québec",4526,"http://leomega.csaffluents.qc.ca/"
NA,"Milan","USA",NA,NA,"frc4527",NA,NA,NA,NA,"Milan High School","Big Reds","48160",2013,NA,"MI",4527,NA
NA,"Queens","USA",NA,NA,"frc4528",NA,NA,NA,NA,"John Bowne High School","Automatons","11367",2013,"John Bowne High School","New York",4528,"http://www.johnbowne.org"
NA,"Armadale","Australia",NA,NA,"frc4529",NA,NA,NA,NA,"BAE Systems/Rockwell Automation","AI Robotics","3143",2013,"","Victoria",4529,"http:///www.ai-robotics.com.au"
NA,"Jacksonville","USA",NA,NA,"frc4530",NA,NA,NA,NA,"Dimensions 3 Academy","D3A","32219",2013,NA,"FL",4530,NA
NA,"Two Rivers","USA",NA,NA,"frc4531",NA,NA,NA,NA,"Manitowoc Philanthropic Society / Jagemann Stamping / Nextera Energy / Vollrath Co. / Green Bay Packers Foundation / Sargento / Burbey CPA / Solidworks / Ameriquip & Two Rivers High School","STEMpunk","54241",2013,"Two Rivers High School","Wisconsin",4531,"http://www.STEMpunk4531.org"
NA,"Sherwood","USA",NA,NA,"frc4532",NA,NA,NA,NA,"AndyMark/Arkansas FIRST/Sarah Parsons Photography/Las Palmas Mexican Restaurant & LISA Academy-NLR","LAN Jaguars FIRST Robotics","72117",2013,NA,"AR",4532,NA
NA,"Mt Pleasant","USA",NA,NA,"frc4533",NA,NA,NA,NA,"BOSCH/Boeing/Naval Information Warfare Center (NIWC) – Atlantic/ABB & Wando High School","Wando Advanced Robotics","29466",2013,"Wando High School","South Carolina",4533,"http://www.wandorobotics.com"
NA,"Wilmington","USA",NA,NA,"frc4534",NA,NA,NA,NA,"Port City Robotics/Cortech Solutions/Corning Incorporated/United Therapeutics&Family/Community","Wired Wizards","28405",2013,"Family/Community","North Carolina",4534,"https://www.wiredwizards.org"
NA,"Little Rock","USA",NA,NA,"frc4535",NA,NA,NA,NA,"Arkansas FIRST & Pulaski Academy High School","PA Bruins","72212",2013,NA,"AR",4535,NA
NA,"Saint Paul","USA",NA,NA,"frc4536",NA,NA,NA,NA,"3M & Central Senior High School","MinuteBots","55104",2013,"Central Senior High School","Minnesota",4536,"https://www.minutebots.org"
NA,"Adelaide","Australia",NA,NA,"frc4537",NA,NA,NA,NA,"BAE Systems Australia/Adelaide Showgrounds/UniSA/The University of Adelaide/ASC Pty Ltd/The City of Unley/Don Alan Pty Ltd/Vellex/Rockwell Automation/Mythic Beasts&Student Robotics Club of South Australia Inc.","RoboRoos","5000",2013,"Student Robotics Club of South Australia Inc.","South Australia",4537,"https://www.roboroos.org.au"
NA,"Newport News","USA",NA,NA,"frc4538",NA,NA,NA,NA,"Newport News Public Schools CTE & Warwick High","Enginuity","23601",2013,NA,"Virginia",4538,"http://teamenginuity.org/"
NA,"Frazee","USA",NA,NA,"frc4539",NA,NA,NA,NA,"TEAM Industries/Alexandria Industries/BTD Manufacturing&Frazee High School","KAOTIC Robotics","56544",2013,"Frazee High School","Minnesota",4539,"https://www.kaoticrobotics.org"
NA,"El Cajon","USA",NA,NA,"frc4540",NA,NA,NA,NA,"Qualcomm & Valhalla High School","OrangeLab","92020",2013,NA,"CA",4540,NA
NA,"Severn","USA",NA,NA,"frc4541",NA,NA,NA,NA,"Ciena/ClearEdge IT Solutions/Booz, Allen, & Hamilton/OPS Consulting/Weather Gage Technologies/Praxis Engineering/O'Malley, Miles, Nylen, and Gilmore/The Wazenski Family/The Maglin Family/The Cummins Family/The Kosiba Family/The DeGrange Family/The Malta Family/The Ugiansky Family/The Farrell Family & Archbishop Spalding High Sch","CAVineers","21144",2013,"Archbishop Spalding High Sch","Maryland",4541,"http://4541cavineers.org"
NA,"Woodinville","USA",NA,NA,"frc4542",NA,NA,NA,NA,"WOODINVILLE HS","Titanium Talons","98036",2013,NA,"WA",4542,NA
NA,"San Jose","USA",NA,NA,"frc4543",NA,NA,NA,NA,"Microsoft / TE Connectivity / Northrop Grumman / Qualcomm / Brin Wojicicki Foundation / Advantage Metal Products / Professional Plastic Inc. / JP Metal Fabrication / Balance Point Technologies / East Side Union High School District / The Olander Company & Apollo High School","The Illuminators","95122",2013,"Apollo High School","California",4543,"http://www.team4543.com"
NA,"San Rafael","USA",NA,NA,"frc4544",NA,NA,NA,NA,"Terra Linda High School","The Levitating Potatoes","94903",2013,NA,"CA",4544,NA
NA,"Indianapolis","USA",NA,NA,"frc4545",NA,NA,NA,NA,"Tindley Accelerated Schools / Interactive Intelligence Foundation (IIF) / Rolls Royce / AMG Engineering & Machining, Inc. / LYN-HILS CLEANING SERVICE INC. / Earl Martin Phalen & Tindley Accelerated Schools- Arlington High School","GOLDEN KNIGHTS","46226",2013,NA,"IN",4545,NA
NA,"Dover","USA",NA,NA,"frc4546",NA,NA,NA,NA,"Comcast/Portsmouth Naval Shipyard/DoDSTEM/Duckworks Engineering/ArgenTech Solutions/NH DoE&Dover High School","Shockwave","03820",2013,"Dover High School","New Hampshire",4546,"https://www.dovershockwave.org/"
NA,"Johnstown","USA",NA,NA,"frc4547",NA,NA,NA,NA,"NRG Energy / Westmont Hilltop School District & Westmont Hilltop High School","WestyTek Robotics","15905",2013,"Westmont Hilltop High School","Pennsylvania",4547,"http://www.westytek.com/"
NA,"Omak","USA",NA,NA,"frc4548",NA,NA,NA,NA,"Omak High School","Omak FFA Wonders","98841",2013,NA,"WA",4548,NA
NA,"South Saint Paul","USA",NA,NA,"frc4549",NA,NA,NA,NA,"South Saint Paul School District/3M & South St Paul Secondary School","Iron Bulls","55075",2013,"South St Paul Secondary School","Minnesota",4549,"http:///www.ssprobotics.com"
NA,"Greenwood Village ","USA",NA,NA,"frc4550",NA,NA,NA,NA,"Lockheed Martin/All About Braces/Aakar Architects/Kathleen Hoff/Anny Bridges & Cherry Creek High School","Something's Bruin","80111",2013,"Cherry Creek High School","Colorado",4550,"https://www.somethingsbruin.org"
NA,"Chicago","USA",NA,NA,"frc4551",NA,NA,NA,NA,"NASA / Illinois Tech Robotics / Armour Chapter of Triangle Fraternity / FRC Team 2903: The Neo Bots & Neighborhood Group","Robotic Rangers","60608",2013,NA,"IL",4551,NA
NA,"Slaton","USA",NA,NA,"frc4552",NA,NA,NA,NA,"Slaton High School","Robotic Tigers","79364",2013,NA,"TX",4552,NA
NA,"Columbus","USA",NA,NA,"frc4553",NA,NA,NA,NA,"ECOLAB- Microtek Medical & Heritage Academy","Patriobots","39705",2013,NA,"Mississippi",4553,"http:///www.heritageacademypatriobotics.weebly.com"
NA,"Knoxville","USA",NA,NA,"frc4554",NA,NA,NA,NA,"East Tennessee ASME & West High School","Bad News Bots","37919",2013,NA,"TN",4554,NA
NA,"Skowhegan","USA",NA,NA,"frc4555",NA,NA,NA,NA,"Robotic Institute of Maine / Underwriters Laboratory & Somerset Career & Tech Ctr","Sprocketology","04976",2013,"Somerset Career & Tech Ctr","Maine",4555,"http://www.firstinspires.org/"
NA,"Riverside","USA",NA,NA,"frc4556",NA,NA,NA,NA,"NASA & River Springs Charter School","TBD","92504",2013,NA,"CA",4556,NA
NA,"Middletown","USA",NA,NA,"frc4557",NA,NA,NA,NA,"United Technologies / Lockheed Martin / NASA & Xavier High School","FullMetal Falcons","06457",2013,"Xavier High School","Connecticut",4557,"http://fullmetalfalcons.org"
NA,"New Braunfels","USA",NA,NA,"frc4558",NA,NA,NA,NA,"Alamo Colleges Memorial Early College High School","TDU II","2109",2013,NA,"TX",4558,NA
NA,"Redmond","USA",NA,NA,"frc4559",NA,NA,NA,NA,"DigiPen Institute of Technology & WaNIC & L & E Academy","FIRST DRaFT","98052",2013,NA,"WA",4559,"http:///firstrobotics.digipen.edu"
NA,"Federal Way","USA",NA,NA,"frc4560",NA,NA,NA,NA,"Decatur","Gatordone","98023",2013,NA,"WA",4560,NA
NA,"Research Triangle Park","USA",NA,NA,"frc4561",NA,NA,NA,NA,"Solara Automation/Minka Farm/Microsoft/Research Triangle Foundation&Research Triangle High School","TerrorBytes","27709",2013,"Research Triangle High School","North Carolina",4561,"http://terrorbytes.org/"
NA,"Dunnellon","USA",NA,NA,"frc4562",NA,NA,NA,NA,"Lockheed Martin / State of Florida / NASA & Dunnellon High School","RIOT","34432",2013,"Dunnellon High School","Florida",4562,"http://www.firstinspires.org/"
NA,"Woodland Hills","USA",NA,NA,"frc4563",NA,NA,NA,NA,"El Camino Real Charter High School","ECR Robotics","91367",2013,NA,"CA",4563,NA
NA,"Brewer","USA",NA,NA,"frc4564",NA,NA,NA,NA,"Brewer High School / Robotics Institute of Maine & Brewer High School","Orange Chaos","04412",2013,"Brewer High School","Maine",4564,"http://brewerfirstrobotics.com"
NA,"Mesa","USA",NA,NA,"frc4565",NA,NA,NA,NA,"Mesa Public Schools/Boeing/SouthWest Fastener/Home Depot&Skyline High School","Skyline Robotics","85208",2013,"Skyline High School","Arizona",4565,"http://www.mpsaz.org/skyline/clubs/robotics/"
NA,"Suwanee","USA",NA,NA,"frc4566",NA,NA,NA,NA,"Teradata/Shaheen & Company/T&G Controls & Collins Hill Robotics","TERAdactyls","30024",2013,NA,"GA",4566,"http:///www.chhsrobotics.org"
NA,"Seaford","USA",NA,NA,"frc4567",NA,NA,NA,NA,"Seaford Wellness Council / Thall's Custom Towing / WHOSE Catering NYC & Seaford High School","The Mechanized Mafia","11783",2013,"Seaford High School","New York",4567,"http://www.firstinspires.org/"
NA,"North Adams","USA",NA,NA,"frc4568",NA,NA,NA,NA,"Hardy-Reed Machine and Tool Company / State of Michigan / Cambria Tool and Machine / Jonesville Lumber / North Adams-Jerome Public Schools / Hillsdale Optometry / Lomar Machine and Tool / Colin Mayers, DDS & North Adams-Jerome High School","Robot Commander","49262",2013,"North Adams-Jerome High School","Michigan",4568,"http://www.firstinspires.org/"
NA,"N. Las Vegas","USA",NA,NA,"frc4569",NA,NA,NA,NA,"Desert Rose","Phoenix","89030",2013,NA,"NV",4569,NA
NA,"Lubbock","USA",NA,NA,"frc4570",NA,NA,NA,NA,"Griffin Mortuary/Brandon & Clark Inc./DELL Computers/BAE Systems/Texas Work Force Commision/FIRST in Texas/TTU Society for Hispanic Professional Engineers/Harmon Family Farms & Estacado H S","Estacado Robodors","79403",2013,NA,"Texas",4570,"Coming Soon"
NA,"New York","USA",NA,NA,"frc4571",NA,NA,NA,NA,"CONEDISON & Manhattan Ctr Science & Math","Rambots","10029",2013,"Manhattan Ctr Science & Math","New York",4571,"http://www.firstinspires.org/"
NA,"Redding","USA",NA,NA,"frc4572",NA,NA,NA,NA,"Redding Runners Club/NASA/RTX-Raytheon&Joel Barlow High School","BArlow RobAutics","06896",2013,"Joel Barlow High School","Connecticut",4572,"http://www.barlowrobotics.com"
NA,"South River","USA",NA,NA,"frc4573",NA,NA,NA,NA,"Harris/East Coast Custom/Frank J. Pinto Foundation /Friends of South River HS Rambotics Team 4573/Nokia&South River High","SRNJRambotics","08882",2013,"South River High","New Jersey",4573,"https://www.rambotics4573.club"
NA,"Fullerton","USA",NA,NA,"frc4574",NA,NA,NA,NA,"Sweinhart Electric Company / Boeing Co. / Brown Pacific, Inc. / Sunny Hills Foundation for Education / Raytheon / OneBeacon / UTC Aerospace Systems / Empire Container Corporation & SUNNY HILLS HIGH","Average Joe's","92833",2013,NA,"California",4574,"http://www.epicsunnyhills.net"
NA,"Springfield","USA",NA,NA,"frc4575",NA,NA,NA,NA,"COMCAST/Eastern PA Robotics Alliance/JMC Pop Ups Llc&Girl Scouts of Eastern PA","The Tin Mints","19076",2013,"Girl Scouts of Eastern PA","Pennsylvania",4575,"http://www.tinmints.net"
NA,"Knoxville","USA",NA,NA,"frc4576",NA,NA,NA,NA,"Knox County Schools/elliTek, Inc/Panda Enterprises, Inc.&Powell High School&Gibbs High School&Halls High School","Red Nation Robotics","37938",2013,"Gibbs High School & Powell High School & Halls High School","Tennessee",4576,"https://www.rednation4576.com/"
NA,"Vilonia","USA",NA,NA,"frc4577",NA,NA,NA,NA,"Entergy Arkansas / AR FIRST / jcpenney & Vilonia High School","RoboFiends","72173",2013,NA,"AR",4577,NA
NA,"Los Angeles","USA",NA,NA,"frc4578",NA,NA,NA,NA,"Wesm-Enriched Sciences Mag HS","CometBots","90045",2013,"Wesm-Enriched Sciences Mag HS","California",4578,"http://www.firstinspires.org/"
NA,"Federal Way","USA",NA,NA,"frc4579",NA,NA,NA,NA,"Washington FIRST Robotics&Federal Way High School","RoboEagles","98003",2013,"Federal Way High School","Washington",4579,"http://www.firstinspires.org/"
NA,"Indianapolis","USA",NA,NA,"frc4580",NA,NA,NA,NA,"Carrier/UTC/Bayer/Rolls Royce/Colors Inc./Waterjet Cutting of Indiana&Ben Davis High School","Conductors","46214",2013,"Ben Davis High School","Indiana",4580,"http://www.firstinspires.org/"
NA,"Aurora","USA",NA,NA,"frc4581",NA,NA,NA,NA,"NASA/Raytheon YESNET/Comcast & Rangeview High School","Rangeview Robotics","80013",2013,NA,"CO",4581,NA
NA,"Myrtle Beach","USA",NA,NA,"frc4582",NA,NA,NA,NA,"&Myrtle Beach High School","Robohawks ","29577",2013,"Myrtle Beach High School","South Carolina",4582,"Coming Soon"
NA,"San Diego","USA",NA,NA,"frc4583",NA,NA,NA,NA,"ARC / Qualcomm / San Diego Unified School District / Island Blue / San Diego High School, School of Science and Technology & San Diego Hs-Sci & Tech","Robosaurus","92101",2013,"San Diego Hs-Sci & Tech","California",4583,"http://teamrobosaurus.com"
NA,"Mexicali","Mexico",NA,NA,"frc4584",NA,NA,NA,NA,"CETYS Universidad/Intuitive Surgical, S. de R.L de C.V./Robert Bosch Tool de Mexico, S.A. de C.V./Honeywell's Mexicali Research & Technology Center&INSTITUTO EDUCATIVO DEL NOROESTE A.C.","SentinelFox Engineering","21290",2013,"INSTITUTO EDUCATIVO DEL NOROESTE A.C.","Baja California",4584,"https://es-la.facebook.com/sentinelfox4584/"
NA,"Midvale","USA",NA,NA,"frc4585",NA,NA,NA,NA,"Comcast NBCUniversal/NASA/Boeing/Control4/ANSYS/Intellihot&Hillcrest High School","Husky Robotics","84047",2013,"Hillcrest High School","Utah",4585,"http://www.huskyrobotics.org"
NA,"Modi'in","Israel",NA,NA,"frc4586",NA,NA,NA,NA,"Apple/Google/Suzuki/ShaGal Marketing Solutions Ltd./Masaeiot/Dfus Natali/Ofer Falafel/Ledico/Bank Hapoalim/Pet-it/Ituran/The Association for the Elderly in Modi'in/Ministry of Education/Modi'in-Maccabim-Re'ut Municipality&Ironi B Modi'in","PRIMO","7179556",2013,"Ironi B Modi'in","HaMerkaz",4586,"http://primo4586.co.il/"
NA,"Houston","USA",NA,NA,"frc4587",NA,NA,NA,NA,"Oceaneering International/ARC Specialties/Texas Workforce Commission/The Patel Group/Ally-IT/Pac-Van/SolidWorks/the Softsmiths Cloud/Houston Chapter of GPA (Gas Producers Association)/The Webster Family/The Gray Family/The Chandra Family & Jersey Village High School","Jersey Voltage","77040",2013,"Jersey Village High School","Texas",4587,"http://www.jerseyvoltage.com"
NA,"Lander","USA",NA,NA,"frc4588",NA,NA,NA,NA,"Lander Valley High School","LVHS Tech Club","82520",2013,NA,"WY",4588,NA
NA,"Houston","USA",NA,NA,"frc4589",NA,NA,NA,NA,"Texas Workforce Commission / McHenry Family / Humble ISD/CATE Center / FIRST in Texas / Universal Pressure Pumping, Inc & KINGWOOD PARK H S & HUMBLE H S & KINGWOOD H S","AdamasBots","77338",2013,NA,"TX",4589,NA
NA,"Hakfar Hayarok","Israel",NA,NA,"frc4590",NA,NA,NA,NA,"Hakfar Hayarok School & Hakfar Hayarok","GreenBlitz","4780000",2013,"Hakfar Hayarok","Tel-Aviv",4590,"http://www.firstinspires.org/"
NA,"Calgary","Canada",NA,NA,"frc4591",NA,NA,NA,NA,"Notre Dame High School","Hunchbacks","T3K 6E4",2013,NA,"Alberta",4591,NA
NA,"Hollywood","USA",NA,NA,"frc4592",NA,NA,NA,NA,"One Firefly/FPL/Metalworks Engineering/Motorola Solutions/The YMCA/ Children's Service Council/American Fasteners/Abbot Fund/CTACE/State of Florida/Rotary Club of Hollywood&Mcarthur High School","M3 Mighty Mechanical Mustangs","33024",2013,"Mcarthur High School","Florida",4592,"http://www.m3robo.com"
NA,"Rapid City","USA",NA,NA,"frc4593",NA,NA,NA,NA,"Caterpillar, Inc/VRC Metal Systems/RESPEC/Black Hills Energy&Stevens High School&Central High School","Rapid Acceleration","57701",2013,"Central High School & Stevens High School","South Dakota",4593,"https://www.rapidacceleration.org"
NA,"Montreal","Canada",NA,NA,"frc4594",NA,NA,NA,NA,"Pratt & Whitney Canada/UTC/Hewitt/CSDM&École Marguerite-De Lajemmerais","Phéminix","H1N 1A2",2013,"École Marguerite-De Lajemmerais","Québec",4594,"http://www.firstinspires.org/"
NA,"Windsor","Canada",NA,NA,"frc4595",NA,NA,NA,NA,"St. Clair College/University of Windsor Science Department/Maranatha Christian Academy&Maranatha Christian Academy","Infinity","N9E 1A2",2013,"Maranatha Christian Academy","Ontario",4595,"http://www.firstinspires.org/"
NA,"Salt Lake City","USA",NA,NA,"frc4596",NA,NA,NA,NA,"Innovations High School","Hackers","84115",2013,NA,"UT",4596,NA
NA,"Edinburg","USA",NA,NA,"frc4597",NA,NA,NA,NA,"Texas Workforce Commission&Robert Vela High School","SABERBOTS","78539",2013,"Robert Vela High School","Texas",4597,"http://www.firstinspires.org/"
NA,"Sandy","USA",NA,NA,"frc4598",NA,NA,NA,NA,"ICARUS INNOVATED/Presort Essentials/Jolley and Jolley Professional Law Corp/Lucidchart/Alta High School Community Council/GT Automotive/Five Point Restoration/Jacobsen Innovations/Premier Vehicle Innovations & Alta High School","ICARUS INNOVATED","84094",2013,"Alta High School","Utah",4598,"https://www.team4598.com"
NA,"LAND O' LAKES","USA",NA,NA,"frc4599",NA,NA,NA,NA,"INTERA & Land O Lakes BSA","Team Fortress","34639",2013,NA,"FL",4599,NA
NA,"Saint Louis","USA",NA,NA,"frc4600",NA,NA,NA,NA,"The Boeing Company & Hazelwood East High","Tech Titans","63138",2013,"Hazelwood East High","Missouri",4600,"http://www.firstinspires.org/"
NA,"Canfield","USA",NA,NA,"frc4601",NA,NA,NA,NA,"City Machine Technology/Forbush Machine/Sipp Tepe Architect's/Mahoning Valley Anesthesia/Canfield Rotary/Canfield Junior Women's League/Giant Eagle/S.A Engineering/I.E.S. Systems&Canfield High School","Circuit Birds","44406",2013,"Canfield High School","Ohio",4601,"http://CircuitBirds.com"
NA,"Calgary","Canada",NA,NA,"frc4602",NA,NA,NA,NA,"Calgary First Nation team","Calgary First Nation team","T2C 3Z4",2013,NA,"AB",4602,NA
NA,"Gomez Palacio ","Mexico",NA,NA,"frc4603",NA,NA,NA,NA,"PEÑOLES & Instituto Francés de La Laguna"," Peñoles Leones Francés 4603 ","35050",2013,"Instituto Francés de La Laguna","Durango",4603,"http:///FirstLeones Francés "
NA,"Calgary","Canada",NA,NA,"frc4604",NA,NA,NA,NA,"Trilogy Software/The Schulz Family Fund at The Calgary Foundation/RBC Wealth Management/Alberta Women's Science Network (AWSN)/Athennian/Schulich Community Robotics Program/Qsine Corporation Limited/Basecamp/3M Canada&Family/Community","Intimitrons from Area 51","T2C 3Z4",2013,"Family/Community","Alberta",4604,"http://www.intimitrons.ca"
NA,"Calgary","Canada",NA,NA,"frc4605",NA,NA,NA,NA,"Calgary Ismaili Team","Calgary Ismaili Team ","T2C 3Z4",2013,NA,"AB",4605,NA
NA,"Calgary","Canada",NA,NA,"frc4606",NA,NA,NA,NA,"Qsine Corporation Limited / jcpenney & CTC Centre","Team 4606, ""Larry""","T2C 3Z4",2013,NA,"AB",4606,NA
