"address","city","country","gmaps_place_id","gmaps_url","key","lat","lng","location_name","motto","name","nickname","postal_code","rookie_year","school_name","state_prov","team_number","website"
NA,"Las Vegas","USA",NA,NA,"frc2520",NA,NA,NA,NA,"Valley High School","Robotics 9000","89169",2008,NA,"NV",2520,"http:///www.robotics9000net"
NA,"Eugene","USA",NA,NA,"frc2521",NA,NA,NA,NA,"Central Lane Robotics/Oregon Department of Education/Tripwire/First Tech Credit Union/Autodesk/Emberex/OnPoint Credit Union/BrightStar Home Care/Oregon Community Credit Union/Lane Forest Products/Abcam-Mitosciences/Solidworks/McMenamins/K Ridley Technology&South Eugene High School","SERT","97405",2008,"South Eugene High School","Oregon",2521,"http://www.sert2521.org"
NA,"Bothell","USA",NA,NA,"frc2522",NA,NA,NA,NA,"Microsoft/OSPI/The Boeing Company/SPEEA/Honeycutt Manufacturing/Exotic Tool Welding Inc.&Lynnwood High School","Royal Robotics","98012",2008,"Lynnwood High School","Washington",2522,"http://www.royalrobotics.org"
NA,"Saint Johnsbury","USA",NA,NA,"frc2523",NA,NA,NA,NA,"Weidmann/Consolidated Communications/New England Wire Technologies/NSA Industries&St Johnsbury Academy","Tech Storm","05819",2008,"St Johnsbury Academy","Vermont",2523,"http://www.firstinspires.org/"
NA,"Yonkers","USA",NA,NA,"frc2524",NA,NA,NA,NA,"UTI, NASCAR & GATEWAY & Roosevelt High School-YPS","Roosevelt Rough Riders","10710",2008,NA,"NY",2524,"http://rhsyamets.webs.com"
NA,"Plymouth","USA",NA,NA,"frc2525",NA,NA,NA,NA,"Medtronic&Robbinsdale Armstrong High Sch","The pHalcons","55441",2008,"Robbinsdale Armstrong High Sch","Minnesota",2525,"http://www.firstinspires.org/"
NA,"Osseo","USA",NA,NA,"frc2526",NA,NA,NA,NA,"Boston Scientific / TURCK Inc. / Premier Banks / Hitesman & Wold PA / Maple Grove Lions Club / Tennant / UAS Labs / Banner Engineering / National Engineering Resources / RJM Construction / Medtronic / International Computer Appliances / Industrial Tool, Inc. / N.A.S.A. / Lockheed Martin / Development Resource Group & Family/Community & Maple Grove Senior High School","Crimson Robotics","55369",2008,"Family/Community & Maple Grove Senior High School","Minnesota",2526,"http://www.crimsonrobotics.com/"
NA,"Baltimore","USA",NA,NA,"frc2528",NA,NA,NA,NA,"Army Research Labs/Maryland Space Business Roundtable/Applied Control Engineering/Key Technologies Inc/Netzer Metalcraft/Baltimore City Public School System & Western High","RoboDoves","21209",2008,NA,"Maryland",2528,"http://www.firstinspires.org/"
NA,"Saint Paul","USA",NA,NA,"frc2529",NA,NA,NA,NA,"Ecolab & Open World Lrng Community & Humboldt Secondary School","Open Circuits","55107",2008,"Open World Lrng Community & Humboldt Secondary School","Minnesota",2529,"https://www.who2529weebly.com"
NA,"Rochester","USA",NA,NA,"frc2530",NA,NA,NA,NA,"Rochester Public Schools/McNelius Truck & Manufacturing, Inc./IBM/Medtronic Inc.&John Marshall High School&Mayo High School&Century High School","Inconceivable","55906",2008,"Mayo High School & Century High School & John Marshall High School","Minnesota",2530,"http://frcteam2530.org/"
NA,"Chaska","USA",NA,NA,"frc2531",NA,NA,NA,NA,"Mark and Teresa Fleishhakker Foundation / Emerson Process Management & Chaska High School","RoboHawks","55318",2008,"Chaska High School","Minnesota",2531,"https://robohawks2531.weebly.com/"
NA,"Forest Lake","USA",NA,NA,"frc2532",NA,NA,NA,NA,"St Jude Medical & Forest Lake Senior High School","FLASH Power","55025",2008,"Forest Lake Senior High School","Minnesota",2532,"http://fprobotics.webs.com/"
NA,"Chicago","USA",NA,NA,"frc2533",NA,NA,NA,NA,"NASA / EPIR & Juarez High School","Juarez Aztec Eagles","60608",2008,NA,"IL",2533,"http://www.juarez.cps.k12.il.us/"
NA,"Baltimore ","USA",NA,NA,"frc2534",NA,NA,NA,NA,"Booz Allen Hamilton/AXA Advisors LLC/Advantage Lawn & Landscaping/We Treat Feet&Boys' Latin Sch of Maryland","Lumberjack Robotics","21210",2008,"Boys' Latin Sch of Maryland","Maryland",2534,"https://www.facebook.com/boyslatinrobotics2534/"
NA,"Minneapolis","USA",NA,NA,"frc2535",NA,NA,NA,NA,"medtronic & Minneapolis South High School","TIGEARS","55407",2008,NA,"MN",2535,"http://Tigears.org"
NA,"Baltimore","USA",NA,NA,"frc2536",NA,NA,NA,NA,"Morgan State University / Baltimore City Public School / NASA & Carver Vocational  Technical  High School","Carver Bears","21216",2008,NA,"MD",2536,NA
NA,"Columbia","USA",NA,NA,"frc2537",NA,NA,NA,NA,"Maryland State Department of Education/Maryland Space Business Roundtable/DRT Strategies/Impact Automation&Atholton High School","Space RAIDers","21044",2008,"Atholton High School","Maryland",2537,"http://www.team2537.com"
NA,"Morris","USA",NA,NA,"frc2538",NA,NA,NA,NA,"Medtronic / Superior Industries / Environment Control Systems of Morris / American Legion / Morris Education Foundation & Morris Area High School","The Plaid Pillagers","56267",2008,"Morris Area High School","Minnesota",2538,"http://www.plaidpillagers.com/"
NA,"Palmyra","USA",NA,NA,"frc2539",NA,NA,NA,NA,"TE Connectivity/Comcast NBCUniversal/H. R. Weaver Building Systems/Hershey Chocolate/First Davis Mechanical/Candoris/1825 Inn Bed & Breakfast/Miller Bixler NAPA/Finkenbinder Funeral Homes/C&D Rigging&Hershey High School&Palmyra Area Senior High Sch","Krypton Cougars","17078",2008,"Hershey High School & Palmyra Area Senior High Sch","Pennsylvania",2539,"https://www.Team2539.com"
NA,"Pontotoc","USA",NA,NA,"frc2540",NA,NA,NA,NA,"NASA/Northrop Grumman Ship Systems & South Pontotoc High School","SPARC","38863",2008,NA,"MS",2540,NA
NA,"Gresham","USA",NA,NA,"frc2542",NA,NA,NA,NA,"The Boeing Company/Microchip/Oregon Department of Education & Gresham High School","Go4bots","97030",2008,NA,"OR",2542,"http://go4bots.gopherweb.org"
NA,"Chula Vista","USA",NA,NA,"frc2543",NA,NA,NA,NA,"NAVAIR North Island/Nordson Asymtek/Collins Aerospace/Booz Allen Hamilton Inc./Qualcomm/DoD STEM/Scott Trial Lawyers/NAVWAR/NIWC/Eastlake Education Foundation&Eastlake High School","TitanBot","91915",2008,"Eastlake High School","California",2543,"http://www.titanbot.org/"
NA,"Harborcreek","USA",NA,NA,"frc2544",NA,NA,NA,NA,"GE/NuTec&Harbor Creek Sr High School","HCRC","16421",2008,"Harbor Creek Sr High School","Pennsylvania",2544,"https://www.hcrobotics.org"
NA,"Minneapolis","USA",NA,NA,"frc2545",NA,NA,NA,NA,"BAE Systems / Medtronic & Columbia Heights High School","Quantum Mechanics","55421",2008,"Columbia Heights High School","Minnesota",2545,"http://web.me.com/beth.fawley"
NA,"Baltimore","USA",NA,NA,"frc2546",NA,NA,NA,NA,"DIGITAL HARBOR HIGH SCHOOL","Electric Sheep","21230",2008,NA,"MD",2546,NA
NA,"Milwaukee","USA",NA,NA,"frc2547",NA,NA,NA,NA,"GE Volunteers/Rockwell Automation/Hayes Disc Brake/Marquette University College of Engineering/Milwaukee School of Engineerin/University of Wisconsin-Milwaukee School of Engineering & Bay View High School","Redcat Robos","53207",2008,NA,"WI",2547,NA
NA,"Minneapolis","USA",NA,NA,"frc2549",NA,NA,NA,NA,"Washburn Millerbots/Pratt Family Farm/Twin Town Guitars/Fiant Dental/3M&Washburn High School","Millerbots","55419",2008,"Washburn High School","Minnesota",2549,"http://www.washburnmillerbots.com/"
NA,"Oregon City","USA",NA,NA,"frc2550",NA,NA,NA,NA,"NASA & Oregon City High School & Clackamas Acad-Industrial Sci","Skynet","97045",2008,"Clackamas Acad-Industrial Sci & Oregon City High School","Oregon",2550,"http://team2550.blogspot.com/"
NA,"Novato","USA",NA,NA,"frc2551",NA,NA,NA,NA,"School Fuel/Deepflight/Hennessey Fund/Rotary of Novato (sunrise)/Rotary Club of Novato/Bay City Bike/Stem Marin/Sound Vision/Discovery/Flour Chylde Bakery/SAR/R & R Consultants/Blanchard Productions&San Marin High School","Penguin Empire","94945",2008,"San Marin High School","California",2551,"https://penguinempirerobotics.weebly.com"
NA,"Pearl","USA",NA,NA,"frc2553",NA,NA,NA,NA,"NASA & Pearl High School","Pirates","39208",2008,NA,"MS",2553,NA
NA,"Edison","USA",NA,NA,"frc2554",NA,NA,NA,NA,"Picatinny Arsenal / BAE Systems / Middlesex County College / Edison Public School District / Sekuler STEM Fund / The Shoppes at Colonial Village & John P Stevens High School","The WarHawks","08820",2008,"John P Stevens High School","New Jersey",2554,"http:///www.jpsrobotics2554.org"
NA,"Tacoma","USA",NA,NA,"frc2555",NA,NA,NA,NA,"3V Precision Machining, Inc / Tacoma Public Schools / OSPI & Wilson High School","RoboRams","98406",2008,"Wilson High School","Washington",2555,"http://www.firstinspires.org/"
NA,"Niceville","USA",NA,NA,"frc2556",NA,NA,NA,NA,"Air Force Research Laboratory/DoDSTEM/Emerald Coast Robotics Alliance/Florida Power & Light/Argosy Foundation&Niceville High School","RadioActive Roaches","32578",2008,"Niceville High School","Florida",2556,""
NA,"Tacoma","USA",NA,NA,"frc2557",NA,NA,NA,NA,"OSPI/Boeing/Tacoma School District/Microsoft/F5 Networks, Inc/Zumar Industries Incorporated/Intellectual Ventures/Elements of Education Partners/FIRST Washington/Multicare/Aluminum and Bronze Fabricators/Pierce Aluminum Company/First Tech Credit Union/Bamford Foundation/Marathon Oil/Northwest Pipe and Steel/Hewitt Cabinetry&Tacoma School of the Arts&Science & Math Institute&Industrial Design Engineering and Art High School","SOTAbots ","98408",2008,"Industrial Design Engineering and Art High School & Science & Math Institute & Tacoma School of the Arts","Washington",2557,"http://www.sotabots.com"
NA,"Harrisburg","USA",NA,NA,"frc2558",NA,NA,NA,NA,"SCITECH HIGH SCHOOL","SciBot","17101",2008,NA,"PA",2558,NA
NA,"Harrisburg","USA",NA,NA,"frc2559",NA,NA,NA,NA,"TE Connectivity/The Hershey Company/Janville Roofing and Siding/The Boeing Company&Dauphin Co Technical School","Normality Zero","17109",2008,"Dauphin Co Technical School","Pennsylvania",2559,"https://www.normalityzero.com"
NA,"Grandview","USA",NA,NA,"frc2560",NA,NA,NA,NA,"Consolidated School District #4 / Grandview Education Foundation / Honeywell / KC STEM Alliance / Henderson Engineering / Techni-Serve / SMG & Grandview Senior High School","RoboDog","64030",2008,"Grandview Senior High School","Missouri",2560,"https://www.robodog2560.org/"
NA,"Saint Paul","USA",NA,NA,"frc2561",NA,NA,NA,NA,"NewTown Solutions / 3M & Arlington High School","St Paul East Side RobEASTs","55117",2008,NA,"MN",2561,NA
NA,"San Juan","USA",NA,NA,"frc2562",NA,NA,NA,NA,"PRIOR / Polytechnic University of P.R. & Robinson High School","Robinson","00918",2008,NA,"PR",2562,NA
NA,"Caguas","USA",NA,NA,"frc2563",NA,NA,NA,NA,"PRIOR/Polytechnic University of P.R. & Manuela Toro High School","Toros","00918",2008,NA,"PR",2563,NA
NA,"San Juan","USA",NA,NA,"frc2564",NA,NA,NA,NA,"BAE Systems/PRIOR/Polytechnic University of P.R. & San Antonio High School","Red Hawks","00928",2008,NA,"PR",2564,NA
NA,"Cupey","USA",NA,NA,"frc2565",NA,NA,NA,NA,"Polytechnic University of P.R./PRIOR & Bonneville High School","Technovations","00929",2008,NA,"PR",2565,NA
NA,"San Juan","USA",NA,NA,"frc2566",NA,NA,NA,NA,"PRIOR/Polytechnic University of P.R & Uiversity Gardens High School","Universitiers","00927",2008,NA,"PR",2566,NA
NA,"San Juan","USA",NA,NA,"frc2567",NA,NA,NA,NA,"PRIOR/Polytechnic University of P.R. & Vocacional Miguel Such High School","Miguel","00918",2008,NA,"PR",2567,NA
NA,"Carolina","USA",NA,NA,"frc2568",NA,NA,NA,NA,"Polytechnic University of P.R./PRIOR & Jose E. Aponte de la Torre  High School","STORM","00981",2008,NA,"PR",2568,NA
NA,"San Juan","USA",NA,NA,"frc2569",NA,NA,NA,NA,"BAE Systems/PRIOR/Polytechnic University of P.R. & Central de Artes Visuales High School","Artist Engineers","00918",2008,NA,"PR",2569,NA
NA,"Sahuarita","USA",NA,NA,"frc2570",NA,NA,NA,NA,"Caterpillar Inc. & Sahuarita High School","SHS","85629",2008,NA,"AZ",2570,NA
NA,"Haileyville","USA",NA,NA,"frc2571",NA,NA,NA,NA,"NASA/JCPenney & Haileyville Public Schools","Chief robot","74546",2008,NA,"OK",2571,NA
NA,"Saint Paul","USA",NA,NA,"frc2572",NA,NA,NA,NA,"3M & Johnson Senior High School","governors","55106",2008,NA,"MN",2572,NA
NA,"Brooklyn","USA",NA,NA,"frc2573",NA,NA,NA,NA,"ConEdison & Brookly Amity High School","Mustang","11234",2008,NA,"NY",2573,NA
NA,"St. Anthony","USA",NA,NA,"frc2574",NA,NA,NA,NA,"Medtronic Foundation&St Anthony Village High School","RoboHuskie","55418",2008,"St Anthony Village High School","Minnesota",2574,"http://www.robohuskie.com"
NA,"Santa Branca","Brazil",NA,NA,"frc2575",NA,NA,NA,NA,"B&S Solutions/Rotary Clube Santa Branca & Escola Estadual Prof. Waldemar Salgado High School","White Hurricane","12380000",2008,NA,"SP",2575,"http:///www.whitehurricane.com.br"
NA,"Santiago","Chile",NA,NA,"frc2576",NA,NA,NA,NA,"Fundación Redes Creativas/OTT Camiones y Buses/Centro Creativo/AMKA Chilena/Dynae&Corporacion Corazon Tecnologico de Chile","Chilean Heart","7700468",2008,"Corporacion Corazon Tecnologico de Chile","Región Metropolitana de Santiago",2576,"http://www.corazondechileno.cl/"
NA,"Basking Ridge","USA",NA,NA,"frc2577",NA,NA,NA,NA,"The Pingry School","Pingry Robotics","07920",2008,"The Pingry School","New Jersey",2577,"http://students.pingry.org/robotics"
NA,"Astoria","USA",NA,NA,"frc2579",NA,NA,NA,NA,"Unlimited Tomorrow/S&P Global/Pershing Square Foundation/SJ Hoerning Construction/Intuitive Surgical&Long Island City High School","LIC Robodogs","11106",2008,"Long Island City High School","New York",2579,"https://team2579.com"
NA,"New Orleans","USA",NA,NA,"frc2580",NA,NA,NA,NA,"Northrop Grumman Corp / NASA-Lockeed Martin & St. Augustine High School","Mecha-Knights","70119",2008,NA,"LA",2580,NA
NA,"Monroe","USA",NA,NA,"frc2581",NA,NA,NA,NA,"NASA / LEAP Program University Of New Orleans & Carroll High School","Bulldog Robotic Team","71201",2008,NA,"LA",2581,"http:///2581.lafrc.org"
NA,"Lufkin","USA",NA,NA,"frc2582",NA,NA,NA,NA,"Lockheed Martin/Altice&Lufkin High School","PantherBots","75901",2008,"Lufkin High School","Texas",2582,"http://www.lufkinpantherbots.com"
NA,"Austin","USA",NA,NA,"frc2583",NA,NA,NA,NA,"Texas Workforce Commission/BAE/Dell&Westwood High School","Orange Dynamite","78750",2008,"Westwood High School","Texas",2583,"http://www.team2583.org"
NA,"Calabasas","USA",NA,NA,"frc2584",NA,NA,NA,NA,"John Deere/Raytheon/Stelray Plastic Products Inc/Modern Linear &Viewpoint School&Reseda Charter High School","Flame of The West","91302",2008,"Reseda Charter High School & Viewpoint School","California",2584,"http://www.team2584.com"
NA,"Bellaire","USA",NA,NA,"frc2585",NA,NA,NA,NA,"NASA/ExxonMobil/Texas Workforce Commission&Bellaire High School","Impact","77401",2008,"Bellaire High School","Texas",2585,"https://impact2585.wixsite.com/impact2585"
NA,"Calumet","USA",NA,NA,"frc2586",NA,NA,NA,NA,"The Campioni Family/Mohawk Technologies/Calumet Electronics/REL/Royale Manufacturing/GS Engineering/Koppers/Baraga Telephone/U.P.net&Calumet High School","Copper Bots","49913",2008,"Calumet High School","Michigan",2586,"http://www.copperbots.org"
NA,"Houston","USA",NA,NA,"frc2587",NA,NA,NA,NA,"DiscoBots.org/Bechtel/ExxonMobil/Shell/Oracle/Texas Workforce Commission/EPO Houston&M B Lamar High School&Carnegie-Vanguard High School","DiscoBots","77098",2008,"M B Lamar High School & Carnegie-Vanguard High School","Texas",2587,"http://discobots.org"
NA,"Pomona","USA",NA,NA,"frc2588",NA,NA,NA,NA,"DIamond Ranch High School","JAVA","91766",2008,NA,"CA",2588,NA
NA,"Byfield","USA",NA,NA,"frc2589",NA,NA,NA,NA,"Triton Regional High School","The Codebandits","01922",2008,NA,"MA",2589,"http:///www.trsdrobotics.com"
NA,"Robbinsville","USA",NA,NA,"frc2590",NA,NA,NA,NA,"NAVAIR  /  DoDSTEM / Bristol Myers Squibb / CCL Label / Picatinny Arsenal / Lockheed Martin / New York Society of Cosmetic Chemists / Nordson / Robbinsville Education Association / Princeton Sports and Family Medicine / Investors Foundation / Robbinsville Education Foundation / DesignTree / RAS Process Equipment / Sharbell Development Corp / Skylink / Triangle Copy East Windsor / Computer Components Corp / Gilbane Inc. / EAG Laboratories & Robbinsville High School","Nemesis","08691",2008,"Robbinsville High School","New Jersey",2590,"http://frc2590.org/"
NA,"Detroit","USA",NA,NA,"frc2591",NA,NA,NA,NA,"Davis Aerospace Technical High School/Detroit Public Schools Community District/FCA Foundation/United States Air Force/Michigan Engineering Zone/Ford Motor Company & Davis Aerospace Tech High Sch","RedTails","48215",2008,"Davis Aerospace Tech High Sch","Michigan",2591,"http://www.firstinspires.org/"
NA,"Rio Rico","USA",NA,NA,"frc2592",NA,NA,NA,NA,"Rio Rico High School","Hawks","85648",2008,NA,"AZ",2592,"http:///None"
NA,"Peabody","USA",NA,NA,"frc2593",NA,NA,NA,NA,"Peabody Veterans Memorial High School","Brobot","01960",2008,NA,"MA",2593,"http:///www.vitalinequality.com"
NA,"Nampa","USA",NA,NA,"frc2594",NA,NA,NA,NA,"NASA/Bayer Foundation/Micron Foundation/Blimpies/Idaho ACG Education Foundation/KNIN Fox 9/KIVI 6&Nampa High School&Skyview High School&Columbia High School","Naskcorpions","83687",2008,"Columbia High School & Skyview High School & Nampa High School","Idaho",2594,"http://www.naskcorpions.org/"
NA,"Los Angeles","USA",NA,NA,"frc2595",NA,NA,NA,NA,"CSULA Engineering and Technology Department / Jacobs Engineering / NASA & Wallis Annenberg High School","Illuminati","90037",2008,NA,"CA",2595,"http:///illuminatirobotics.com"
NA,"Jersey City","USA",NA,NA,"frc2596",NA,NA,NA,NA,"New Jersey-New York Port Authority / Goldman Sachs / NASA & Ferris High School- Jersey City","Ferrous Bulldog Inovations ","07302",2008,NA,"NJ",2596,NA
NA,"Houston","USA",NA,NA,"frc2597",NA,NA,NA,NA,"TRICE/Greater Texas Foundation & Sterling High School","Raider bots","77048",2008,NA,"TX",2597,NA
NA,"Hercules","USA",NA,NA,"frc2598",NA,NA,NA,NA,"Bio-Rad / ConocoPhillips / CLYM Environmental / Hercules Community Partnership & CCCOE ROP & Hercules Middle High School","Neofighters","94618",2008,NA,"CA",2598,"http://Robotics.teach4ever.net"
NA,"CHULA VISTA","USA",NA,NA,"frc2599",NA,NA,NA,NA,"SRT/QUALCOMM Incorporated/BAE SYSTEMS/Marine Group Boat Works/Dave Stall/Imaging Technologies/Wells Fargo Bank/Best Buy/Home Depot/The Olive Garden & Alternative Education, Sweetwater Union High School District & Montgomery Middle School, SUHSD & ROP Program, SUHSD","FULL THROTTLE","91911",2008,NA,"CA",2599,"http://teamfullthrottle.org"
NA,"Oak Ridge","USA",NA,NA,"frc2600",NA,NA,NA,NA,"Picatinny Arsenal/BAE Systems/National Defense Education Program & Jefferson Twp High School","Team Falcon","07438",2008,"Jefferson Twp High School","New Jersey",2600,"http:///\\jthswebmail\jtpswebsite$\HighSchool\FIRSTRobotics"
NA,"Flushing","USA",NA,NA,"frc2601",NA,NA,NA,NA,"BAE Systems/Con Edison/Magellan Aerospace/The Mu Family/Queens College, CUNY/THHA/THHS  PTA/Titan Machine Corporation/Parkend Group/Grainger/Onsurd&Townsend Harris High School","Steel Hawks","11367",2008,"Townsend Harris High School","New York",2601,"http://www.steelhawks.net"
NA,"Henderson","USA",NA,NA,"frc2602",NA,NA,NA,NA,"Foothill High School","Falcons","89015",2008,NA,"NV",2602,"http:///www.foothillnv.org"
NA,"Medina","USA",NA,NA,"frc2603",NA,NA,NA,NA,"Highland High School","Steel Stingers","44256",2008,"Highland High School","Ohio",2603,"http://www.steelstingers.com/"
NA,"Capac","USA",NA,NA,"frc2604",NA,NA,NA,NA,"FCA Foundation/Four County Community Foundation/MI Department of Education/Plasko Technologies/Cargill/Capac Community Schools/Kettering University/GM/Witco Inc./TE Connectivity/The Antilla Family/DCS Water Jet Cutting Inc./Tri-County Bank/Dr. John S. Demare D.O./Wheelihan Law&Capac High School","Metal and Soul","48014",2008,"Capac High School","Michigan",2604,"http://www.metalandsoul.org"
NA,"Bellingham","USA",NA,NA,"frc2605",NA,NA,NA,NA,"Bellingham Public Schools/OPSI/Bellingham Public Schools Foundation/Freeland Engineering & Bellingham School District","Seamonsters ","98225",2008,"Bellingham School District","Washington",2605,"http:///www.seamonsters2605.org"
NA,"Rosemount","USA",NA,NA,"frc2606",NA,NA,NA,NA,"Medtronic/Optum/Thomson Reuters & Rosemount High School","Irish Robotics","55068",2008,"Rosemount High School","Minnesota",2606,"https://rosemountrobotics.org/"
NA,"Warminster ","USA",NA,NA,"frc2607",NA,NA,NA,NA,"Lockheed Martin Corp / Signature Consulting Solutions / Bristol-	Myers Squibb Foundation	and Bowling for ALD / NIKII Beach Resorts (Jack&Lucia Penrod)		 / Kohl's Department Store / Boscov's Department Stores / Atras, Cullen, Czerwonka, Finnegan, Galie, Meier, and Rossbach families / EHS Edge LLC / Chipotle Restaurants / Society of Women Engineers / Prieto Machine Co, Inc / Friends of Tom Murt / IBEW Local Union 98 / PECO & Archbishop Wood High School","The Fighting RoboVikings","18974",2008,"Archbishop Wood High School","Pennsylvania",2607,"http://www.robovikings.com"
NA,"Farmington Hills","USA",NA,NA,"frc2608",NA,NA,NA,NA,"MiGHT Home School","MiGHT","48331",2008,NA,"MI",2608,"http:///www.mightrobotics.com"
NA,"Guelph","Canada",NA,NA,"frc2609",NA,NA,NA,NA,"Synnex/NAPA Auto Parts/Vinnies Auto Repair/General Motors Oshawa/Connestoga College/EuroPro/Kraemer/Wellington Catholic&Our Lady of Lourdes CHS","BeaverworX","N1H 5H7",2008,"Our Lady of Lourdes CHS","Ontario",2609,"http://Beaverworx.ca"
NA,"Jackson","USA",NA,NA,"frc2611",NA,NA,NA,NA,"Jackson County Intermediate School District/Dart Foundation/ALRO Steel/Lomar Machine and Tool Company/ALRO Metals Plus/Exotic Automation and Supply/Poppe Family/JTV/State of Michigan/LeMatic/Miller Tool and Die/Jackson Area Career Center/DASI Solutions/Livonia Tool and Laser/Consumer's Energy&Jackson Area Career Center","Jacktown Vectors","49201",2008,"Jackson Area Career Center","Michigan",2611,"https://jacktownvectors.wixsite.com/2611"
NA,"Waterford","USA",NA,NA,"frc2612",NA,NA,NA,NA,"General Motors Foundation / Wayne State C2 Pipeline / Michigan Department of Education / Dalton Industries / Genisys Credit Union & Waterford Mott High School","The Corsairs","48328",2008,"Waterford Mott High School","Michigan",2612,""
