"address","city","country","gmaps_place_id","gmaps_url","key","lat","lng","location_name","motto","name","nickname","postal_code","rookie_year","school_name","state_prov","team_number","website"
NA,"Tripoli","Libya",NA,NA,"frc7549",NA,NA,NA,NA,"Masarat for IT and financial services/Bridge for Media services/SYM for Engines/Porta Di Roma/Allaith private school/I Learn School&Family/Community","LYBOTICS YOUTH TEAM","00218",2019,"Family/Community","Tarabulus",7549,"https://www.youtube.com/channel/UCThR9n8rMhoIvyfbsIrmSHQ"
NA,"Nukualofa","Tonga",NA,NA,"frc7550",NA,NA,NA,NA,"Tonga High School & Tupou College Toloa & Liahona High School","DieForTonga","00676",2019,"Tupou College Toloa","Tongatapu",7550,NA
NA,"Zhuqi","Chinese Taipei",NA,NA,"frc7551",NA,NA,NA,NA,"Chiayi County Jhuci Senior High School","Extreme Mechanism","604",2019,"Chiayi County Jhuci Senior High School","Chiayi",7551,"https://www.facebook.com/ExtremeMechanism/"
NA,"HATAY","Turkey",NA,NA,"frc7552",NA,NA,NA,NA,"HATAY BAHÇEŞEHİR FEN VE TEKNOLOJİ LİSESİ","PERSEUS","31100",2019,"HATAY BAHÇEŞEHİR FEN VE TEKNOLOJİ LİSESİ","Hatay",7552,NA
NA,"Wixom","USA",NA,NA,"frc7553",NA,NA,NA,NA,"Heat Treating Services of America/Rassini International/Equipment Tracking Solutions/NASA Robotics Alliance Project/Ford Motor Company/SW North America/Toyota/Argosy Foundation /State of Michigan&Oakland Schools Technical Campus Southwest","OSTC -  SWEET BOTS","48393",2019,"Oakland Schools Technical Campus Southwest","Michigan",7553,"https://www.sweet-ostc.weebly.com"
NA,"Jaffa of Nazareth","Israel",NA,NA,"frc7554",NA,NA,NA,NA,"Microsoft/GreenBlitz 4590/FIRST HAGLIL &Marah Alguzlan High School- Mahmoud Darwish","Green Rockets","5902",2019,"Marah Alguzlan High School- Mahmoud Darwish","HaZafon",7554,NA
NA,"Lachine","Canada",NA,NA,"frc7555",NA,NA,NA,NA,"Commission scolaire Marguerite-Bourgeoys/CAE/Ville de Montréal arrondissement Lachine/Argosy Foundation/Cegep Andre-Laurendeau/Galko electrique inc/Rona Lachine&École secondaire Dalbé-Viau","Maestro","h8s 4c4",2019,"École secondaire Dalbé-Viau","Québec",7555,NA
NA,"Istanbul","Turkey",NA,NA,"frc7556",NA,NA,NA,NA,"St. Georg Austrian Highschool & Saint Georges Austrian High School","PRISER","34420",2019,"Saint Georges Austrian High School","Istanbul",7556,"http://priser.tech"
NA,"Hangzhou","China",NA,NA,"frc7557",NA,NA,NA,NA,"Hangzhou Xiaoshan Technician College","dasheng","311200",2019,"Hangzhou Xiaoshan Technician College","Zhejiang",7557,NA
NA,"North York","Canada",NA,NA,"frc7558",NA,NA,NA,NA,"2019 Argosy Foundation/Formatica 2000 Inc./Bayview Glen School&BAYVIEW GLEN SCHOOL","ALT-F4","M3B 3H9",2019,"BAYVIEW GLEN SCHOOL","Ontario",7558,"https://www.team7558.com"
NA,"Sweet Springs","USA",NA,NA,"frc7559",NA,NA,NA,NA,"Sweet Springs High","Sweet Springs Robotics Team","65351",2019,"Sweet Springs High","Missouri",7559,NA
NA,"Chicago","USA",NA,NA,"frc7560",NA,NA,NA,NA,"NASA/Turtle Wax/Abbott&De La Salle Institute-","Meteor Bots","60616",2019,"De La Salle Institute-","Illinois",7560,NA
NA,"Wollongong","Australia",NA,NA,"frc7561",NA,NA,NA,NA,"Argosy Foundation/Google/Hospital Hill Pharmacy/Intuitive Foundation & Family/Community","Blue Flamingos","2500",2019,"Family/Community","New South Wales",7561,"https://team7561.wixsite.com/team7561"
NA,"Natchitoches","USA",NA,NA,"frc7562",NA,NA,NA,NA,"Northwestern State University / International Paper / Darkwoods of Natchitoches & Northwestern State University & La Sch for Math Science & Arts & Natchitoches Central High Sch","NSU Demons Robotics","71457",2019,"Northwestern State University & Natchitoches Central High Sch & La Sch for Math Science & Arts","Louisiana",7562,NA
NA,"Jundiaí","Brazil",NA,NA,"frc7563",NA,NA,NA,NA,"SESI","SESI SENAI MEGAZORD","13201-843",2019,"SESI","São Paulo",7563,"http://www.sesisp.org.br/"
NA,"Oshawa","Canada",NA,NA,"frc7564",NA,NA,NA,NA,"Argosy Foundation/Microsoft/Ontario Power Generation/General Motors of Canada/Enbridge&G L Roberts C.V.I","Lakers","L1J 1G5",2019,"G L Roberts C.V.I","Ontario",7564,NA
NA,"São Paulo","Brazil",NA,NA,"frc7565",NA,NA,NA,NA,"SESI SENAI SÃO PAULO/Rockwell Automation&SESI Ipiranga - Roberto Simonsen CE 111","SESI SENAI Robonáticos","04203-000",2019,"SESI Ipiranga - Roberto Simonsen CE 111","São Paulo",7565,"http://www.sesisp.org.br/"
NA,"Campinas","Brazil",NA,NA,"frc7566",NA,NA,NA,NA,"SESI SP & Centro Educacional SESI 403","SESI SENAI NIÓBIO","13036-225",2019,"Centro Educacional SESI 403","São Paulo",7566,"https://niobio7566.com.br/"
NA,"Bauru","Brazil",NA,NA,"frc7567",NA,NA,NA,NA,"SESI SP & Centro Educacional SESI 296","SESI SENAI SÃO PAULO OCTOPUS","17014-300",2019,"Centro Educacional SESI 296","São Paulo",7567,"http://www.sesisp.org.br/"
NA,"Marianna","USA",NA,NA,"frc7568",NA,NA,NA,NA,"Lee High School","Tro-Bots","72360",2019,"Lee High School","Arkansas",7568,NA
NA,"Atasehir","Turkey",NA,NA,"frc7569",NA,NA,NA,NA,"3M&DOGA COLLEGE","Optimus Robotics","34758",2019,"DOGA COLLEGE","Istanbul",7569,NA
NA,"Zamosc","Poland",NA,NA,"frc7570",NA,NA,NA,NA,"PlastCore/MIGRO/Sitaniec Technology/Zamość City&'New technology' Technical School","New Tech","22-400",2019,"'New technology' Technical School","Dolnoslaskie",7570,"http://newtechteam.pl/"
NA,"Brasília","Brazil",NA,NA,"frc7571",NA,NA,NA,NA,"S. DN1","SESI/DN #1","70040-903",2019,"S. DN1","Distrito Federal",7571,"http://www.portaldaindustria.com.br/sesi/institucional/departamento-nacional/"
NA,"Lake Forest","USA",NA,NA,"frc7572",NA,NA,NA,NA,"El Toro High School","Uplift Robotics",NA,2019,"El Toro High School","California",7572,NA
NA,"Muleshoe","USA",NA,NA,"frc7573",NA,NA,NA,NA,"Muleshoe High School","MULEBOTICS","79347",2019,"Muleshoe High School","Texas",7573,"https://classroom.google.com/u/1/c/MTY4NDkwOTg5MDJa"
NA,"Montreal","Canada",NA,NA,"frc7574",NA,NA,NA,NA,"Collège de Montréal","Les Sentinelles","H3H 1E3",2019,"Collège de Montréal","Québec",7574,NA
NA,"Büyükçekmece","Turkey",NA,NA,"frc7575",NA,NA,NA,NA,"Robotzade/Buyukcekmece Municapility/Pressan/Net Direkt&Mimar Sinan College","Stark Robotics","34535",2019,"Mimar Sinan College","Istanbul",7575,"http://www.starkroboticsfrc.com"
NA,"Istanbul","Turkey",NA,NA,"frc7576",NA,NA,NA,NA,"Feyziye Mektepleri Vakfı - Işık Okulları/Muya/Tekniktel/Ekin Rulman ve Hırdavat/Zamaks Metal/Turteks/Helikon Gıda/Right Page/Yorjinal&FMV PRIVATE ISPARTAKULE IŞIK HIGH SCHOOL","FMWill","34325",2019,"FMV PRIVATE ISPARTAKULE IŞIK HIGH SCHOOL","Istanbul",7576,"http://www.team7576.com"
NA,"Velardeña","Mexico",NA,NA,"frc7577",NA,NA,NA,NA,"Peñoles&CECYTE No. 12 Velardeña","Peñoles - VELABOTS","35810",2019,"CECYTE No. 12 Velardeña","Durango",7577,"https://www.velabots7577.com/"
NA,"Jamestown","USA",NA,NA,"frc7578",NA,NA,NA,NA,"Jamestown High School & Montpelier School","Quantum Misfits","58401",2019,"Montpelier School & Jamestown High School","North Dakota",7578,"https://www.frc7578.org/"
NA,"Brasília","Brazil",NA,NA,"frc7579",NA,NA,NA,NA,"SESI DN","SESI/DN #2","70040-903",2019,"SESI DN","Distrito Federal",7579,"http://www.portaldaindustria.com.br/sesi/institucional/departamento-nacional/"
NA,"Brasília","Brazil",NA,NA,"frc7580",NA,NA,NA,NA,"SESI DN","SESI/DN #3",NA,2019,"SESI DN","Distrito Federal",7580,"http://www.portaldaindustria.com.br/sesi/institucional/departamento-nacional/"
NA,"Brasília","Brazil",NA,NA,"frc7581",NA,NA,NA,NA,"SESI DN","SESI/DN #4","70040-903",2019,"SESI DN","Distrito Federal",7581,"http://www.portaldaindustria.com.br/sesi/institucional/departamento-nacional/"
NA,"Brasília","Brazil",NA,NA,"frc7582",NA,NA,NA,NA,"SESI DN","SESI/DN #5","70040-903",2019,"SESI DN","Distrito Federal",7582,"http://www.portaldaindustria.com.br/sesi/institucional/departamento-nacional/"
NA,"North Wollongong","Australia",NA,NA,"frc7583",NA,NA,NA,NA,"FIRST/Blackbird VC/Rockwell Automation/Ericom/Rhythmic Films/Bright Star Kids/Bunnings Warehouse/SolidWorks&Family/Community","Embers","2519",2019,"Family/Community","New South Wales",7583,"https://www.elonerarobotics.com.au"
NA,"Easton","USA",NA,NA,"frc7584",NA,NA,NA,NA,"Easton Area Hs","RoverBots","18045",2019,"Easton Area Hs","Pennsylvania",7584,NA
NA,"Büyükçekmece","Turkey",NA,NA,"frc7585",NA,NA,NA,NA,"Alkev Özel Okulları","The Thunder","34535",2019,"Alkev Özel Okulları","Istanbul",7585,NA
NA,"Hangzhou","China",NA,NA,"frc7586",NA,NA,NA,NA,"Hangzhou Foregin Language School","The Salted Fishballs","310000",2019,"Hangzhou Foregin Language School","Zhejiang",7586,"https://www.instagram.com/frc7586/"
NA,"Metuchen","USA",NA,NA,"frc7587",NA,NA,NA,NA,"Argosy Foundation/CBRE/Chipotle/ExxonMobil/Fulton Bank/Google/Holler Metal Fabricators/IEC-NJ/LaRosa Pizza/Metuchen Education Foundation/New Pearl Cleaners/NOKIA Bell Labs/Picatinny STEM/See-More Appliance&Metuchen High School","Metuchen Momentum","08840",2019,"Metuchen High School","New Jersey",7587,"https://www.metuchenmomentum.org"
NA,"HANGZHOU","China",NA,NA,"frc7588",NA,NA,NA,NA,"Dongxing Medical Company&HANGZHOU NO.2 HIGHSCHOOL OF ZHEJIANG PROVINCE","H.I.I Robot","310053",2019,"HANGZHOU NO.2 HIGHSCHOOL OF ZHEJIANG PROVINCE","Zhejiang",7588,NA
NA,"Taipei","Chinese Taipei",NA,NA,"frc7589",NA,NA,NA,NA,"Department of Education, Taipei City government/klickklack/天下遠見基金會/威禹科技股份有限公司&Taipei Municipal Li-Shan Senior High School","Lishan Blue Magpie","11452",2019,"Taipei Municipal Li-Shan Senior High School","Taipei Special Municipality",7589,"https://www.facebook.com/FRC7589"
NA,"Trois-Rivieres","Canada",NA,NA,"frc7590",NA,NA,NA,NA,"Robotique First Quebec/Fondation Richelieu/Concentration Omni-Sciences/Walmart Canada/IDE Trois-Rivières/Député Jean Boulet/AGT Robotique/Ordre des Ingénieurs/LabRadar&École secondaire des Pionniers","Wisigoths","G8Z 3R8",2019,"École secondaire des Pionniers","Québec",7590,NA
NA,"Beijing","China",NA,NA,"frc7591",NA,NA,NA,NA,"Everything Frank Group/Book Via Frank/Beijing Wonderful Mechanical Co., Ltd.&Family/Community","Aurora","100086",2019,"Family/Community","Beijing",7591,"https://www.beijing7591.com"
NA,"Basseterre","Saint Kitts and Nevis",NA,NA,"frc7592",NA,NA,NA,NA,"Clarence Fitzroy Bryant College - CFBC","Sugar Nerds","00265",2019,"Clarence Fitzroy Bryant College - CFBC","Saint George Basseterre",7592,NA
NA,"Auckland","New Zealand",NA,NA,"frc7593",NA,NA,NA,NA,"KiwiFirst Trust/Jackson Industries/SMC Pneumatics New Zealand&Onehunga High School","SymbiOHSis","1061",2019,"Onehunga High School","Auckland",7593,NA
NA,"Shenzhen","China",NA,NA,"frc7594",NA,NA,NA,NA,"TOPSPRING International/Xiamen Honggeng Marine Technology Co., Ltd./Yunyin Technology&Vanke Meisha Academy","Nautilus","518000",2019,"Vanke Meisha Academy","Guangdong",7594,NA
NA,"Suzhou","China",NA,NA,"frc7595",NA,NA,NA,NA,"Shenzhen PSW Technology Co., Ltd/Shanghai Red Lotus Technology Co.Ltd&Crosspoint at Suzhou No.3 Middle School&Crosspoint at Shanghai Wenqi Middle School","Crosspoint at Shanghai & Suzhou United","215000",2019,"Crosspoint at Shanghai Wenqi Middle School & Crosspoint at Suzhou No.3 Middle School","Jiangsu",7595,"http://www.sz3z.cn/Default.aspx"
NA,"Rushford","USA",NA,NA,"frc7596",NA,NA,NA,NA,"Rushford-Peterson High School","Trojan Horses","55971",2019,"Rushford-Peterson High School","Minnesota",7596,NA
NA,"Fraser","USA",NA,NA,"frc7597",NA,NA,NA,NA,"Fraser High School","Rambler Robotics","48026",2019,"Fraser High School","Michigan",7597,NA
NA,"Wixom","USA",NA,NA,"frc7598",NA,NA,NA,NA,"Special T’s Packaging LLC/Superb Fabricating LLC Laser Cutting /FIRST in Michigan/Ford Motor Company/FCA Foundation, the charitable arm of Stellantis/Automation Controls & Engineering LLC/Siemens/Toyota/Air Lift Company/Atwell, LLC&St Catherine of Siena Academy","SCA Constellations","48393",2019,"St Catherine of Siena Academy","Michigan",7598,"http://www.scaconstellations.com"
NA,"Philadelphia","USA",NA,NA,"frc7599",NA,NA,NA,NA,"Cristo Rey Philadelphia HS","Blue Pride","19141",2019,"Cristo Rey Philadelphia HS","Pennsylvania",7599,NA
NA,"Istanbul","Turkey",NA,NA,"frc7600",NA,NA,NA,NA,"Gönüllü Hizmet Vakfı&G.H.V. Mustafa Saffet Fen Lisesi&Pendik Bilim ve Sanat Merkezi","VORTEX","34912",2019,"Pendik Bilim ve Sanat Merkezi & G.H.V. Mustafa Saffet Fen Lisesi","Istanbul",7600,"https://smc7600.com/"
NA,"shenzhen","China",NA,NA,"frc7601",NA,NA,NA,NA,"International School of Nanshan Shenzhen   ","Iron Phoenix","518000",2019,"International School of Nanshan Shenzhen","Guangdong",7601,NA
NA,"Scottville","USA",NA,NA,"frc7602",NA,NA,NA,NA,"Whitehall Industries & Mason Co Central High School","Spartronics","49454",2019,"Mason Co Central High School","Michigan",7602,NA
NA,"Markham","Canada",NA,NA,"frc7603",NA,NA,NA,NA,"Bill Hogarth Secondary School","VESPA ROBOTICS #7603 - Bill Hogarth Secondary School","L6B0R4",2019,"Bill Hogarth Secondary School","Ontario",7603,NA
NA,"hangzhou","China",NA,NA,"frc7604",NA,NA,NA,NA,"Xiaoshan High School，Zhejiang Province","Sickle and Hammer","311201",2019,"Xiaoshan High School，Zhejiang Province","Zhejiang",7604,"http://frc.xshs.cn"
NA,"Sainte-Therese","Canada",NA,NA,"frc7605",NA,NA,NA,NA,"ALVA Design /OMNIRobotic/FESTO/PRO Mach/CARGO Vision/PDI Large Format Solutions/Bell Flight/SolidXperts&Académie Ste-Therese","ASTRO","J7E 1N7",2019,"Académie Ste-Therese","Québec",7605,"https://facebook.com/astro7605"
