"address","city","country","gmaps_place_id","gmaps_url","key","lat","lng","location_name","motto","name","nickname","postal_code","rookie_year","school_name","state_prov","team_number","website"
NA,"Kapolei","USA",NA,NA,"frc8025",NA,NA,NA,NA,"NASA&Island Pacific Academy","Navigator Robotics ","96707",2020,"Island Pacific Academy","Hawaii",8025,"https://www.Navigatorrobotics.com"
NA,"Murfreesboro","USA",NA,NA,"frc8026",NA,NA,NA,NA,"NASA/Schneider Electric & Tennessee Robotics Club","Tennessee Robotics Club","37127",2020,"Tennessee Robotics Club","Tennessee",8026,"https://www.tennesseeroboticsclub.org/"
NA,"Sharon","USA",NA,NA,"frc8027",NA,NA,NA,NA,"Penn State Shenango/Amazon/NASA/DoD STEM/Bayer Fund/Intuitive Foundation/EV3Lessons/PrimeLessons/StreamYard&Family/Community","Not the Droids You Are Looking For","16146",2020,"Family/Community","Pennsylvania",8027,"http://www.droidsrobotics.org"
NA,"Phoenix","USA",NA,NA,"frc8028",NA,NA,NA,NA,"Alhambra High School","The Resistance Network","85019",2020,"Alhambra High School","Arizona",8028,"https://alhambrarobotics.com/"
NA,"Barrington","USA",NA,NA,"frc8029",NA,NA,NA,NA,"NASA/TRUMPF/Mhub Chicago&Family/Community","Steel Bronco Robotics","60010",2020,"Family/Community","Illinois",8029,"https://steelbroncorobotics.com"
NA,"Denver","USA",NA,NA,"frc8030",NA,NA,NA,NA,"East Lincoln High School","East lincoln Iron stangs","28037",2020,"East Lincoln High School","North Carolina",8030,NA
NA,"Muratpaşa","Turkey",NA,NA,"frc8031",NA,NA,NA,NA,"Antalya Lara Bahçeşehir Anatolian High School","Luminous","07230",2020,"Antalya Lara Bahçeşehir Anatolian High School","Antalya",8031,"http://www.luminousteam.com/"
NA,"Seattle","USA",NA,NA,"frc8032",NA,NA,NA,NA,"Seattle Acad of Arts & Science","Redshift","98122",2020,"Seattle Acad of Arts & Science","Washington",8032,NA
NA,"Piedmont","USA",NA,NA,"frc8033",NA,NA,NA,NA,"Zenni Optical/NASA/Google/Piedmont Makers/Solidworks&Family/Community","Highlander Robotics","94611",2020,"Family/Community","California",8033,"https://www.frc8033.com"
NA,"Bornova","Turkey",NA,NA,"frc8034",NA,NA,NA,NA,"Cevdet İnci Eğitim Vakfı/E.C.A./FIRST/Fikret Yüksel Foundation/Purplebox/Şimşekler Genel Kumanyacılık ve Dış Tic.San. A.Ş.&Özel Bornova Sevinç Anatolian High School&İzmir Atatürk Lisesi","Butterfly Effect","35050",2020,"İzmir Atatürk Lisesi & Özel Bornova Sevinç Anatolian High School","Izmir",8034,NA
NA,"Perth","Australia",NA,NA,"frc8035",NA,NA,NA,NA,"University of Western Australia","Potential Failures","6009",2020,"University of Western Australia","Western Australia",8035,NA
NA,"Istanbul","Turkey",NA,NA,"frc8036",NA,NA,NA,NA,"Family/Community","Sneaky Snakes","34000",2018,"Family/Community","Istanbul",8036,NA
NA,"Van Wert","USA",NA,NA,"frc8037",NA,NA,NA,NA,"NASA/Alliance Automation/Central Insurance Companies/Van Wert County Foundation/1st Federal of Van Wert/Vancrest Health Care Centers/Van Wert Federal/Wal-Mart/Tenneco/University of Northwestern Ohio (UNOH)/Citizens National Bank/Statewide Ford/Vantage Career Center&Van Wert High School","VW Cougar Robotics","45891",2020,"Van Wert High School","Ohio",8037,"https://sites.google.com/site/vanwertrobotics/"
NA,"Bristow","USA",NA,NA,"frc8038",NA,NA,NA,NA,"DOD/NASA/Muscogee (Creek) Nation/Iron Eagle &Bristow High School","R.O.B. (Robots Outta Bristow)","74010",2020,"Bristow High School","Oklahoma",8038,NA
NA,"Taipei","Chinese Taipei",NA,NA,"frc8039",NA,NA,NA,NA,"Family/Community & Taipei Municipal Da-An Vocational High School","ArtisanSoul","114",2020,"Taipei Municipal Da-An Vocational High School & Family/Community","Taipei",8039,NA
NA,"TRABZON","Turkey",NA,NA,"frc8040",NA,NA,NA,NA,"T.C. İçişleri Bakanlığı/Denizer Balıkçılık/Bakkalım A.Ş./Kebir Süt/Eroğlu Çarşı/Şerbet Gıda/Axis Reklamcılık & Family/Community","ZODIAC","61100",2020,"Family/Community","Trabzon",8040,"http://bkzodiac.com"
NA,"Lake City","USA",NA,NA,"frc8041",NA,NA,NA,NA,"2020 Argosy Foundation New Team Growth Grant /Aurora Patents /Toyota  &Lake City High School","Lake City Ultrabots","49651",2020,"Lake City High School","Michigan",8041,NA
NA,"ANTALYA","Turkey",NA,NA,"frc8042",NA,NA,NA,NA,"UĞUR OKULLARI ÇALLI","Fenrir","67300",2020,"UĞUR OKULLARI ÇALLI","Antalya",8042,NA
NA,"Tulsa","USA",NA,NA,"frc8043",NA,NA,NA,NA,"Kamen STEM /Stanfield + O'Dell/NASA&Kamen STEM","Neon Ryders","74112",2020,"Kamen STEM","Oklahoma",8043,"http://107.221.181.242:8000/first-robotics.html"
NA,"Denham Springs","USA",NA,NA,"frc8044",NA,NA,NA,NA,"The Dow Chemical Company/NASA & Denham Springs High School & Denham Springs High School STEM and Robotics Center","Denham Venom","70726",2020,"Denham Springs High School STEM and Robotics Center & Denham Springs High School","Louisiana",8044,"https://www.facebook.com/denhamvenom"
NA,"Castro Valley","USA",NA,NA,"frc8045",NA,NA,NA,NA,"OSIsoft&Castro Valley High School","CVHS First Robotics: The Wallace Dynasty","94546",2020,"Castro Valley High School","California",8045,NA
NA,"Meredith","USA",NA,NA,"frc8046",NA,NA,NA,NA,"Meredith Village Savings Bank/NH DOE/Remcon - North&Inter-Lakes Jr Sr High School","LakerBots","03253",2020,"Inter-Lakes Jr Sr High School","New Hampshire",8046,NA
NA,"kartal","Turkey",NA,NA,"frc8047",NA,NA,NA,NA,"BOSCH&YAKACIK MESLEKi VE TEKNiK ANADOLU LiSESi","YAKACIK ROBOTICS","34876",2020,"YAKACIK MESLEKi VE TEKNiK ANADOLU LiSESi","Istanbul",8047,NA
NA,"East Palo Alto","USA",NA,NA,"frc8048",NA,NA,NA,NA,"Google/Team 1868 Space Cookies/Olark/Auris&Bayshore Christian Ministries","East Palo Alto Robotics, ""The Churrobots""","94303",2020,"Bayshore Christian Ministries","California",8048,NA
NA,"Oro Valley","USA",NA,NA,"frc8049",NA,NA,NA,NA,"Delio Orthodontics/Bayer Fund/NASA/FIRST Robotics/Amphitheater School District&Ironwood Ridge High School","Ironwood Ridge Robotics","85742",2020,"Ironwood Ridge High School","Arizona",8049,NA
NA,"Ball Ground","USA",NA,NA,"frc8050",NA,NA,NA,NA,"Family/Community","Nova Robotics","30107",2020,"Family/Community","Georgia",8050,NA
NA,"Tukwila","USA",NA,NA,"frc8051",NA,NA,NA,NA,"Foster High School","TinkRex","98168",2020,"Foster High School","Washington",8051,NA
NA,"Toronto","Canada",NA,NA,"frc8052",NA,NA,NA,NA,"Zesoo Construction Services&Family/Community","Water Bears","M6R 2V5",2020,"Family/Community","Ontario",8052,NA
NA,"San Antonio","USA",NA,NA,"frc8053",NA,NA,NA,NA,"Texas Workforce Commission/Northern Oaks Bird & Animal Hospital/H-E-B Tournament Of Champions/2020 Argosy Foundation New Team Growth Grant/Systems Engaged IT Services/Robert Walker/Porter Family/Kyle and Stacey Dicke /Panera Bread/Sam's Club Warehouse/Grimaldi's Pizzeria/Starbuck's Coffee&Family/Community","Rage Against the Machine Robotics","78261",2020,"Family/Community","Texas",8053,NA
NA,"Istanbul","Turkey",NA,NA,"frc8054",NA,NA,NA,NA,"FMV Erenköy Işık Private High School and Science School","FLARE","34738",2020,"FMV Erenköy Işık Private High School and Science School","Istanbul",8054,NA
NA,"Frisco","USA",NA,NA,"frc8055",NA,NA,NA,NA,"Family/Community","EGM Robotics","75035",2020,"Family/Community","Texas",8055,NA
NA,"Gaziemir","Turkey",NA,NA,"frc8056",NA,NA,NA,NA,"Enstitü 4.1","ENSİA Youth - Laissez Faire","35600",2020,"Enstitü 4.1","Izmir",8056,"https://laissezfairefrc.com/"
NA,"Groveland","USA",NA,NA,"frc8057",NA,NA,NA,NA,"The City of Groveland/Edge United Methodist Church/Mom's Guide to Robotics/NASA/Anthem, Inc/Walt Disney Parks and Resorts/Link Printing & Family/Community & Mom's Guide to Robotics & Home School","All Wired Up","34736",2020,"Home School & Mom's Guide to Robotics & Family/Community","Florida",8057,"https://team8057.com/"
NA,"İSTANBUL","Turkey",NA,NA,"frc8058",NA,NA,NA,NA,"ISTANBUL ERKEK LISESI","IEL ROBOTICS","34093",2020,"ISTANBUL ERKEK LISESI","Istanbul",8058,"https://www.ielrobotics.com"
NA,"Sammamish","USA",NA,NA,"frc8059",NA,NA,NA,NA,"Eastside Catholic High School","Robotics at Eastside Catholic (REC)","98074",2020,"Eastside Catholic High School","Washington",8059,NA
NA,"Valencia","USA",NA,NA,"frc8060",NA,NA,NA,NA,"Valencia High School","Command B","91355",2020,"Valencia High School","California",8060,NA
NA,"Hamilton","USA",NA,NA,"frc8061",NA,NA,NA,NA,"Butler Tech","Butler Tech Robotics","45011",2020,"Butler Tech","Ohio",8061,"http://www.butlertech.org"
NA,"Tulsa","USA",NA,NA,"frc8062",NA,NA,NA,NA,"Hale High School","O Hale Gnaw","74129",2020,"Hale High School","Oklahoma",8062,NA
NA,"Drumright","USA",NA,NA,"frc8063",NA,NA,NA,NA,"Drumright High School&Drumright High School","Tornado Robotics","74030",2020,"Drumright High School","Oklahoma",8063,NA
NA,"Drumright","USA",NA,NA,"frc8064",NA,NA,NA,NA,"Olive High School","Imperial Watch","74030",2020,"Olive High School","Oklahoma",8064,NA
NA,"Wagoner","USA",NA,NA,"frc8065",NA,NA,NA,NA,"Wagoner High School","Robarks","74467",2020,"Wagoner High School","Oklahoma",8065,NA
NA,"Lorena","Brazil",NA,NA,"frc8066",NA,NA,NA,NA,"VALGROUP/NOVELIS/PRATT WITCHINEY&EE Arnolfo Azevedo","WOLF ARMY ROBOTICS","12609-166",2020,"EE Arnolfo Azevedo","São Paulo",8066,"https://wolfarmyrobotics.com.br"
NA,"Longueuil","Canada",NA,NA,"frc8067",NA,NA,NA,NA,"Pratt & Whitney Canada/United Technologies/Akilon Technologies/RONA Ferronnerie A. Leduc/Botaris/Fondation Le Chapeau&Collège Notre-Dame-de-Lourdes","Alpha Lab","J4P 3G5",2020,"Collège Notre-Dame-de-Lourdes","Québec",8067,"https://alphalab8067.ndl.qc.ca"
NA,"Waterford","USA",NA,NA,"frc8068",NA,NA,NA,NA,"Kawasaki Robotics (USA), Inc./Clarkston Auto Body and Towing/PushCorp, Inc./Comcast/Delaney, Root & Associates, PC/Hirotec America/Northern Controls Group, Inc./Toyota FIRST Team Grant/2020 Argosy Foundation New Team Growth Grant/In memory of Bill ""Papa"" Green&Oakland Alliance 4-H Club","Oakland Underground Robotics","48328",2020,"Oakland Alliance 4-H Club","Michigan",8068,"https://ourfrc.com"
NA,"Saint Charles","USA",NA,NA,"frc8069",NA,NA,NA,NA,"NASA/Bayer/Craftsmen Industries&Super Hornets Robotics","Super Hornets","63301",2020,"Super Hornets Robotics","Missouri",8069,"http://superhornets.org"
NA,"Kadıköy","Turkey",NA,NA,"frc8070",NA,NA,NA,NA,"3M/Fikret Yüksel Foundation/Kuzey Mekanik Makine Kalıp Aparat Sanayi ve Dış Ticaret LTD. ŞTİ ( Onur Yiğit Eken )&KADIKÖY GÖZTEPE MESLEKİ VE TEKNİK ANADOLU LİSESİ","CyberGriffins","34720",2020,"KADIKÖY GÖZTEPE MESLEKİ VE TEKNİK ANADOLU LİSESİ","Istanbul",8070,NA
NA,"Mersin","Turkey",NA,NA,"frc8071",NA,NA,NA,NA,"Özel Şişecam Mesleki Ve Teknik Anadolu Lisesi","R3-D3 Mersin ","33080",2020,"Özel Şişecam Mesleki Ve Teknik Anadolu Lisesi","Mersin",8071,NA
NA,"Ottawa","Canada",NA,NA,"frc8072",NA,NA,NA,NA,"Woodroffe High School","Tech Tigers","K2B7M8",2020,"Woodroffe High School","Ontario",8072,"https://sites.google.com/ocdsb.ca/whs-techno-tigers/home"
NA,"Ottawa","Canada",NA,NA,"frc8073",NA,NA,NA,NA,"Carleton University Faculty of Engineering and Design&Blyth Academy Ottawa","Electron Affinity","K2A 0E2",2020,"Blyth Academy Ottawa","Ontario",8073,NA
NA,"Wewoka","USA",NA,NA,"frc8074",NA,NA,NA,NA,"Wewoka High School","Rumble Bots","74884",2020,"Wewoka High School","Oklahoma",8074,NA
NA,"Dover","USA",NA,NA,"frc8075",NA,NA,NA,NA,"Dover High School","CyberTigers","07801",2020,"Dover High School","New Jersey",8075,NA
NA,"Leesburg","USA",NA,NA,"frc8076",NA,NA,NA,NA,"Academies of Loudoun","Academy of Loudoun High School - Team Robo Loco # 5338","20175",2020,"Academies of Loudoun","Virginia",8076,"https://www.roboloco.org"
NA,"Saint Louis","USA",NA,NA,"frc8077",NA,NA,NA,NA,"The Magic House St. Louis Children's Museum/James and Judy Seeser/Watlow Electric/NASA/Boeing/Bayer/SLSRA/Siemens/John Henry Foster/Optimist Club of Clayton&Family/Community","Delmar Robotics Engineers At MADE","63108",2020,"Family/Community","Missouri",8077,"http://www.slsra.org/dream"
NA,"Menemen","Turkey",NA,NA,"frc8078",NA,NA,NA,NA,"IZMIR GELISIM COLLEGE","G FORCE","35663",2020,"IZMIR GELISIM COLLEGE","Izmir",8078,NA
NA,"CADDEBOSTAN","Turkey",NA,NA,"frc8079",NA,NA,NA,NA,"YAPI MERKEZİ/INDOOR LIFE/ABB/US POLO ASSN./FORA TURIZM/OK HIRDAVAT&IRMAK OKULLARI","River Robotics Team","34728",2020,"IRMAK OKULLARI","Istanbul",8079,NA
NA,"Canton","USA",NA,NA,"frc8080",NA,NA,NA,NA,"NASA/Sequoyah High School/Culver's Hickory Flat/Hickory Flat Orthodontics&Sequoyah High School","Sequoyah Robotics","30115",2020,"Sequoyah High School","Georgia",8080,NA
NA,"Leamington","Canada",NA,NA,"frc8081",NA,NA,NA,NA,"PrimeVine Produce/FCA Canada/Uni-fab/Caxton Mark/First New Team Growth Grant/First Canada Grant/Nature Fresh Farms/Canada EDI Argosy Grant/Great Lakes Greenhouses/Speedy Glass/UE Enclosures/Bartel Machine and Welding/University of Windsor - Faculty of Science/St. Clair College/Schartner Construction/LSI Supply Inc/Electric Wholesale Supply/Highline Mushrooms/Naples Pizza/Fittler Farms&UMEI","UMEI Lightning Robotics","N8H 3V8",2020,"UMEI","Ontario",8081,"https://umeilightningrobot.wixsite.com/christianhighschool"
NA,"Surrey","Canada",NA,NA,"frc8082",NA,NA,NA,NA,"The Argosy Foundation/Motorola Solutions/Honda Canada Association/Earl Marriott Secondary School PAC&Earl Marriott Secondary","Tech-Mates","V4A1S1",2020,"Earl Marriott Secondary","British Columbia",8082,NA
NA,"Douglasville","USA",NA,NA,"frc8083",NA,NA,NA,NA,"Google/Nasa/PrintPack/Rhino Mechanical/Delta Community Credit Union&Alexander High School","ALX Robotics","30135",2020,"Alexander High School","Georgia",8083,NA
NA,"ümraniye","Turkey",NA,NA,"frc8084",NA,NA,NA,NA,"NETEX TEKNOLOJİ ÜRÜNLERİ A.Ş./ISTANBUL TICARET BORSASI&ÜMRANİYE ATATÜRK MESLEKİ VE TEKNİK ANADOLU LİSESİ","ALFA ROBOTICS","34773",2020,"ÜMRANİYE ATATÜRK MESLEKİ VE TEKNİK ANADOLU LİSESİ","Istanbul",8084,NA
NA,"Milford","USA",NA,NA,"frc8085",NA,NA,NA,NA,"Technology Associates/Lockheed Martin - Sikorsky/Otis Elevator/Stanley Black and Decker&Jonathan Law High School&Joseph a Foran High School&Family/Community","MOJO","06460",2020,"Family/Community & Joseph a Foran High School & Jonathan Law High School","Connecticut",8085,"https://www.milfordedfoundation.org/milford-robotics-mr"
NA,"Anadarko","USA",NA,NA,"frc8086",NA,NA,NA,NA,"Anadarko High School","AnadarKODERS","73005",2020,"Anadarko High School","Oklahoma",8086,NA
NA,"Show Low","USA",NA,NA,"frc8087",NA,NA,NA,NA,"Show Low High School","Cougar Pride Robotics","85901",2020,"Show Low High School","Arizona",8087,NA
NA,"Liberty Hill","USA",NA,NA,"frc8088",NA,NA,NA,NA,"Texas Workforce Commission/Nasa/Rev Robotics/Inventables/Swyft Robotics/RoboPromo/Digi-Key/Abbott&Liberty Hill High School","Bionic Panthers","78642",2020,"Liberty Hill High School","Texas",8088,NA
NA,"Kitchener","Canada",NA,NA,"frc8089",NA,NA,NA,NA,"Rockway Mennonite Collegiate","Rockway Robotics","N2G 3C8",2020,"Rockway Mennonite Collegiate","Ontario",8089,NA
NA,"Roxboro","USA",NA,NA,"frc8090",NA,NA,NA,NA,"Person Early Clg Innov & Ldrsp","Mavnesium","27573",2020,"Person Early Clg Innov & Ldrsp","North Carolina",8090,NA
NA,"Castroville","USA",NA,NA,"frc8091",NA,NA,NA,NA,"North Monterey Co High School","The Condors","95012",2020,"North Monterey Co High School","California",8091,NA
NA,"Tekirdağ","Turkey",NA,NA,"frc8092",NA,NA,NA,NA,"BSH Turkey/Kodluyoruz Association & Çerkezköy Halit Narin Mesleki ve Teknik Anadolu Lisesi & Veliköy Organize Sanayi Bölgesi Mesleki ve Teknik Anadolu Lisesi","Greatest Of All Times","59000",2020,"Veliköy Organize Sanayi Bölgesi Mesleki ve Teknik Anadolu Lisesi & Çerkezköy Halit Narin Mesleki ve Teknik Anadolu Lisesi","Tekirdag",8092,NA
NA,"Spencerport","USA",NA,NA,"frc8093",NA,NA,NA,NA,"Spencerport High School","Ranger Force","14559",2020,"Spencerport High School","New York",8093,NA
NA,"Statesboro","USA",NA,NA,"frc8094",NA,NA,NA,NA,"Color Technologies inc/Pineland Telephone inc/NeSmith Construction inc/Howard Lumbar Company inc/Whitfield Signs inc/Crider Poultry inc/Wall Orthodontist /East Georgia Regional Medical Center/Christopher Merrill Construction&Bulloch Academy&Southeast Bulloch High School&Trinity Christian School&Statesboro High School","Back Road Robotics ","30458",2020,"Statesboro High School & Southeast Bulloch High School & Trinity Christian School & Bulloch Academy","Georgia",8094,NA
NA,"ORDU","Turkey",NA,NA,"frc8095",NA,NA,NA,NA,"Özler Dizel Şirketler Grubu & Ordu Türkiye Odalar ve Borsalar Birliği Mesleki ve Teknik Anadolu Lisesi","ORDU TOBB MESLEKİ VE TEKNİK ANADOLU LİSESİ","52100",2020,"Ordu Türkiye Odalar ve Borsalar Birliği Mesleki ve Teknik Anadolu Lisesi","Ordu",8095,"http://ordueml.meb.k12.tr/"
NA,"Chicago","USA",NA,NA,"frc8096",NA,NA,NA,NA,"&Univ of Chicago Lab School","Cache Money","60637",2020,"Univ of Chicago Lab School","Illinois",8096,NA
NA,"Durham","USA",NA,NA,"frc8097",NA,NA,NA,NA,"Family/Community","AREA 27","27708",2020,"Family/Community","North Carolina",8097,"https://area27.org/"
NA,"Willis","USA",NA,NA,"frc8098",NA,NA,NA,NA,"Texas Workforce Commission/NASA/The Evans, Weaver, Ehlert, and Rogers Families&Willis High School","Wildkat Robotiks FRC","77378",2020,"Willis High School","Texas",8098,"https://www.willisisd.org/Page/2135"
NA,"TRABZON","Turkey",NA,NA,"frc8099",NA,NA,NA,NA,"Özel Trabzon Bahçeşehir Lisesi","APEIRON ROBOTICS","61100",2020,"Özel Trabzon Bahçeşehir Lisesi","Trabzon",8099,"https://www.instagram.com/bkapeiron/?igshid=1tvkr4xiokfhv"
NA,"Grayson","USA",NA,NA,"frc8100",NA,NA,NA,NA,"Gwinnett County Public Schools&Grayson High School","Grayson Robotics","30017",2020,"Grayson High School","Georgia",8100,NA
NA,"Beijing","China",NA,NA,"frc8101",NA,NA,NA,NA,"Family/Community","Coo-Coo Pigeons","100000",2020,"Family/Community","Beijing",8101,NA
NA,"Wayne","USA",NA,NA,"frc8102",NA,NA,NA,NA,"Diane C Lobosco STEM Academy","NAMETBD-DCLSTEM","07470",2020,"Diane C Lobosco STEM Academy","New Jersey",8102,NA
NA,"Kendallville","USA",NA,NA,"frc8103",NA,NA,NA,NA,"East Noble High School","East Noble High School","46755",2020,"East Noble High School","Indiana",8103,NA
NA,"Jupiter","USA",NA,NA,"frc8104",NA,NA,NA,NA,"Family/Community","Squid Worx Robotics","33458",2020,"Family/Community","Florida",8104,NA
NA,"Torreón","Mexico",NA,NA,"frc8105",NA,NA,NA,NA,"PEÑOLES&Instituto Tecnológico de La Laguna","PEÑOLES - Apollo Black Cat ","27000",2020,"Instituto Tecnológico de La Laguna","Coahuila",8105,NA
NA,"North York","Canada",NA,NA,"frc8106",NA,NA,NA,NA,"Toronto French School","Toronto French School","M4N 1T7",2020,"Toronto French School","Ontario",8106,NA
NA,"Torrington","USA",NA,NA,"frc8107",NA,NA,NA,NA,"Northwestern Connecticut Community College/RoBrand Product, Inc./United Technologies/Northwest Connecticut Community Foundation/NAPA Connecticut&Torrington High School","THS Robotics","06790",2020,"Torrington High School","Connecticut",8107,NA
NA,"Abingdon","USA",NA,NA,"frc8108",NA,NA,NA,NA,"Washington Co Cte Ctr","Fantastic4Robotics","24210",2020,"Washington Co Cte Ctr","Virginia",8108,NA
NA,"San Jose","USA",NA,NA,"frc8109",NA,NA,NA,NA,"NASA&Piedmont Hills High School","Pirate Robotics","95127",2020,"Piedmont Hills High School","California",8109,NA
NA,"Beijing","China",NA,NA,"frc8110",NA,NA,NA,NA,"Family/Community","Sugared Knights","100029",2020,"Family/Community","Beijing",8110,NA
NA,"Beijing","China",NA,NA,"frc8111",NA,NA,NA,NA,"Family/Community & Family/Community","Whiter Tiger","100029",2020,"Family/Community & Family/Community","Beijing",8111,NA
NA,"Ottawa","USA",NA,NA,"frc8112",NA,NA,NA,NA,"NASA/American Eagle Outfitters/John and Amanda Stinebaugh/Ottawa High School/Southern Star Pipeline/Booster Club&Ottawa High School","Cyclotrons","66067",2020,"Ottawa High School","Kansas",8112,NA
NA,"Sarnia","Canada",NA,NA,"frc8113",NA,NA,NA,NA,"Argosy Foundation New Team Growth Grant/Lakeside Process Controls/RBC Wealth Management PH&N Investment Counsel/FIRST Canada/Sarnia Awesome Foundation/ISA Sarnia-Lambton/DJT Consulting/Professional Engineers of Ontario Sarnia Lambton /Langtree Controls/Lambton Scientific/Field Farms Marketing/Needham Spine Centre/WeeWatch Home Child Care&Royal Thunder Robotics","Royal Thunder Robotics","N7S 6L4",2020,"Royal Thunder Robotics","Ontario",8113,NA
NA,"Boerne","USA",NA,NA,"frc8114",NA,NA,NA,NA,"Lowe's/Boerne Independent School District/Albany Engineered Composites/Racer Classic Car Wash/JET Specialty, Inc/5-Mouth Cave Ranch/Ancira of Boerne/210 Homebuyers/Snowflake Donuts/Boerne Infinity/Sonora Bank/Great Clips/Redberry Realty Team/CuStumm Designs & Tees (In Kind/Product)/Bluebonnet Realty/KM Builders/Westward Environmental/Nissan of Boerne/On The Move/Edward Patrick/Joe Gonzalez, CPA/Brandon Wheeler&Champion High School&Boerne High School","Rocketeers","78006",2020,"Champion High School & Boerne High School","Texas",8114,NA
NA,"Chesterfield","USA",NA,NA,"frc8115",NA,NA,NA,NA,"Austin Catholic High School","Platinum Peacocks","48051",2020,"Austin Catholic High School","Michigan",8115,"https://platinumpeacocksrobotics.weebly.com"
