"address","city","country","gmaps_place_id","gmaps_url","key","lat","lng","location_name","motto","name","nickname","postal_code","rookie_year","school_name","state_prov","team_number","website"
NA,"Lincoln Park","USA",NA,NA,"frc6029",NA,NA,NA,NA,"Ford Motor Company/Toyota&Lincoln Park High School","Railbots","48146",2016,"Lincoln Park High School","Michigan",6029,"http://www.firstinspires.org/"
NA,"Sacramento","USA",NA,NA,"frc6030",NA,NA,NA,NA,"Tarbiya 360","Tarbiya 360","95814",2016,NA,"CA",6030,NA
NA,"Pentwater","USA",NA,NA,"frc6031",NA,NA,NA,NA,"Team 6031","Falcons","49449",2016,NA,"MI",6031,NA
NA,"Dayton","USA",NA,NA,"frc6032",NA,NA,NA,NA,"DoDSTEM/Raytheon Technologies/South Metro Regional Chamber of Commerce/ESI/Intuitive Foundation/West Carrollton Merchants Association/Insignia&West Carrollton High School","Pirate Robotics","45449",2016,"West Carrollton High School","Ohio",6032,"https://www.wcrobotics.org"
NA,"Beal City","USA",NA,NA,"frc6033",NA,NA,NA,NA,"Precision Torque/FIRST Great Lakes Bay Region/Toyota/Smith and Sons Meat Processing/Central Management, Inc/Bob's Tires & Beal City Jr Sr High School","Gadget Agents (HS)","48858",2016,"Beal City Jr Sr High School","Michigan",6033,"http://www.firstinspires.org/"
NA,"Florissant","USA",NA,NA,"frc6034",NA,NA,NA,NA,"Boeing & North Co Technical School","Eagle Storm","63033",2016,"North Co Technical School","Missouri",6034,"http://www.firstinspires.org/"
NA,"Ulladulla","Australia",NA,NA,"frc6035",NA,NA,NA,NA,"&House of Ulladulla Robotics","House of Ulladulla","2539",2016,"House of Ulladulla Robotics","New South Wales",6035,"http://FB house of ulladulla Game of drones"
NA,"Palo Alto","USA",NA,NA,"frc6036",NA,NA,NA,NA,"Slack/Github/Lockheed Martin Space/Microsoft/Google/Intuitive Foundation/FIRST Norcal/Applied Materials & Palo Alto Youth Robotics Association","Peninsula Robotics","94301",2016,"Palo Alto Youth Robotics Association","California",6036,"https://team6036.github.io/"
NA,"Huntersville","USA",NA,NA,"frc6037",NA,NA,NA,NA,"North Mecklenburg High","Vikings 51","28078",2016,NA,"NC",6037,NA
NA,"Bayrampasa","Turkey",NA,NA,"frc6038",NA,NA,NA,NA,"&İstanbul Ticaret Odası Mesleki ve Teknik Anadolu Lisesi","ITOBOT","34030",2016,"İstanbul Ticaret Odası Mesleki ve Teknik Anadolu Lisesi","Istanbul",6038,"http://team6038.com"
NA,"Pebble Beach","USA",NA,NA,"frc6039",NA,NA,NA,NA,"Team 6039","Cypress Circuits","93953",2016,"","California",6039,"http://cypresscircuits.com"
NA,"Montreal","Canada",NA,NA,"frc6040",NA,NA,NA,NA,"Argosy Foundation / Concordia Institute of Aerospace Design and Innovation (CIADI) / MTL Bagel / Dominoes Cote St-Luc / Dagwoods Lachine / Concordia Mechanical and Industrial Engineering Department / Law Garoub / Podio / VEXPro and CTR / Le Virunga & Family Friends & Tyndale St-Georges Community Center & Pierre Laporte High School","Getobotics","H3J 1V7",2016,NA,"Québec",6040,"http://www.firstinspires.org/"
NA,"Lethbridge","Canada",NA,NA,"frc6041",NA,NA,NA,NA,"Pratt and Whitney Canada/RBC Wealth Management PH&N Investment Counsel/FIRST/CanCode/RINSA/Lethbridge Regional Safety Committee/Lethbridge College/Marshall Metals/Gas King/Davis GMC/Murray Chev Olds/Lifetouch/Nightingale Family/Zimmer Family/Halma Thompson Land Surveyors&Catholic Central High School","Cougar Robotics","T1J3E5",2016,"Catholic Central High School","Alberta",6041,"https://elinormanoren.wixsite.com/cchrobotics"
NA,"Calera","Colombia",NA,NA,"frc6042",NA,NA,NA,NA,"Colegio Cambridge","Robocamp","251207",2016,NA,"Cundinamarca",6042,"http://www.colegiocambridge.edu.co/index.php/robotica2.html"
NA,"Allegan","USA",NA,NA,"frc6043",NA,NA,NA,NA,"Perrigo Corporation/Bloomingdale Communications/B & G Custom Works&Allegan Senior High School","Tesla Tigers","49010",2016,"Allegan Senior High School","Michigan",6043,"http://www.firstinspires.org/"
NA,"Moose Lake","USA",NA,NA,"frc6044",NA,NA,NA,NA,"raveill trucking&Moose Lake School","Circuit Breakers","55767",2016,"Moose Lake School","Minnesota",6044,"http://www.firstinspires.org/"
NA,"Sartell","USA",NA,NA,"frc6045",NA,NA,NA,NA,"Sartell High School","Sabre Robotics","56377",2016,"Sartell High School","Minnesota",6045,"https://www.frc6045.org/"
NA,"King City","Canada",NA,NA,"frc6046",NA,NA,NA,NA,"First Rookie Grant/FRC Canada/B.C. Instruments/KingBridge & King City Secondary School","Tecking","L7b1K2",2016,"King City Secondary School","Ontario",6046,"http://www.firstinspires.org/"
NA,"Proctor","USA",NA,NA,"frc6047",NA,NA,NA,NA,"CN Railroad & Proctor High School","Proctor Frostbyte","55810",2016,"Proctor High School","Minnesota",6047,"http://www.firstinspires.org/"
NA,"Querétaro","Mexico",NA,NA,"frc6048",NA,NA,NA,NA,"Riverside Christian Acad & Ps","Ant-valanche","76904",2016,"Riverside Christian Acad & Ps","Querétaro",6048,"Coming Soon"
NA,"Dimona","Israel",NA,NA,"frc6049",NA,NA,NA,NA,"Lihman/First/ Darca&lihman","Pegasus","86000",2016,"lihman","HaDarom",6049,"http://www.firstinspires.org/"
NA,"Wee Waa","Australia",NA,NA,"frc6050",NA,NA,NA,NA,"Wee Waa High School","Wee Waa Bush Bots","2388",2016,"Wee Waa High School","New South Wales",6050,"http://www.firstinspires.org/"
NA,"Converse","USA",NA,NA,"frc6051",NA,NA,NA,NA,"Texas Workforce Commission & Judson H S","Rocktaπ","78109",2016,NA,"Texas",6051,"http://www.firstinspires.org/"
NA,"London","Canada",NA,NA,"frc6052",NA,NA,NA,NA,"FIRST Robotics Canada/Argosy Foundation/Thames Valley District School Board/FIRST Rookie Grant & Clarke Road Secondary School","Clarke Road Trojans","N5W 5N4",2016,"Clarke Road Secondary School","Ontario",6052,"http://www.firstinspires.org/"
NA,"Colon","USA",NA,NA,"frc6053",NA,NA,NA,NA,"American Legion Post # 454		 / Meijer / Deborah J. Davis Law, PLLC		 / Berkshire Hathaway Home Services			 / Brown's Antique Clocks & Repairs			 / Colon Township Library		 / Maxitrol / Branch County Community Foundation			 / Smolarz D.D.S.	 & Colon Jr Sr High School","Robusters","49040",2016,"Colon Jr Sr High School","Michigan",6053,"http://www.firstinspires.org/"
NA,"Alliance","USA",NA,NA,"frc6054",NA,NA,NA,NA,"NEOFRA / PPG Industries / GM / Ritenour Group / Ventra - Salem / PJ3 Menagerie Farms / Mogadore Veterinary Hospital / Milano Auto Sales and Tire Center / Custom Signs & Graphics & Marlington High School","The Dukes","44601",2016,"Marlington High School","Ohio",6054,"http://www.firstinspires.org/"
NA,"Batesville","USA",NA,NA,"frc6055",NA,NA,NA,NA,"University of Arkansas Community College at Batesville /Altice/Bad Boy Mowers /Aerotech Machine Corp & University of Arkansas at Batesville Secondary Career Center ","BOSS","72501",2016,"University of Arkansas at Batesville Secondary Career Center","Arkansas",6055,"https://www.facebook.com/BatesvilleRobotics/"
NA,"Rothsay","USA",NA,NA,"frc6056",NA,NA,NA,NA,"Northland Lumber Co. & Rothsay Public School","Brotherhood of Steel","56579",2016,"Rothsay Public School","Minnesota",6056,"http://www.firstinspires.org/"
NA,"Dearborn","USA",NA,NA,"frc6057",NA,NA,NA,NA,"Edsel Ford High School","Thunderbots","48124",2016,"Edsel Ford High School","Michigan",6057,"http://www.firstinspires.org/"
NA,"Besiktas","Turkey",NA,NA,"frc6058",NA,NA,NA,NA,"ISOV&İSOV Dinçkök Mesleki ve Teknik Lisesi","ROBOTURK","34000",2016,"İSOV Dinçkök Mesleki ve Teknik Lisesi","Istanbul",6058,"http://www.roboturk.org/"
NA,"Livermore","USA",NA,NA,"frc6059",NA,NA,NA,NA,"Robot Garden/Aria Technologies/SCINTECH Associates, Inc/Lawrence Livermore National Laboratory/SolidWorks/Livermore Rotary Club&Boy Scouts of America&Family/Community","System Overload Robotics","94551",2016,"Family/Community & Boy Scouts of America","California",6059,"https://frc6059.org"
NA,"Rosamond","USA",NA,NA,"frc6060",NA,NA,NA,NA,"NASA Armstrong Flight Research Center/DOD STEM/AFRL Rocket Labs&Rosamond High School&Tropico Middle School","Circuit Serpents","93560",2016,"Tropico Middle School & Rosamond High School","California",6060,"http://bit.ly/RosamondHighRobotics"
NA,"Muswellbrook","Australia",NA,NA,"frc6061",NA,NA,NA,NA,"Bengalla/Muswellbrook Shire Council/Australian Goverment/Aarnet/Muswellbrook Rotary Club/Muswellbrook Lioness Club&Muswellbrook High School","Carbon Crusaders","2333",2016,"Muswellbrook High School","New South Wales",6061,"http://www.firstinspires.org/"
NA,"Broken Hill","Australia",NA,NA,"frc6062",NA,NA,NA,NA,"Willyama High School","WHAM (Willyama High Advanced Mechatronics)","2880",2016,"Willyama High School","New South Wales",6062,"http://www.firstinspires.org/"
NA,"Rothwell","Australia",NA,NA,"frc6063",NA,NA,NA,NA,"Grace Lutheran College & St Peters Lutheran College & Brisbane Grammar School","QLD Pineapples","4022",2016,"Brisbane Grammar School & St Peters Lutheran College & Grace Lutheran College","Queensland",6063,"http://www.gracerobotics.org/"
NA,"istanbul","Turkey",NA,NA,"frc6064",NA,NA,NA,NA,"A101/EAE Electrical/NMQ Digital/EGEBant/BOSCH/PROASIST / ARMES PANO/Fikret Yuksel Foundation/3M/Solidworks&Sisli Technical and Vocational High School","IstanBULLS","34381",2016,"Sisli Technical and Vocational High School","Istanbul",6064,"http:///www.team6064.org"
NA,"Grand Rapids","USA",NA,NA,"frc6065",NA,NA,NA,NA,"Challenge Manufacturing/Kenowa Hills Public Schools/Competition Engineering/Walker Tool & Die/DeWys Mfg/Feyen Zylstra&Kenowa Hills High School","Titanium Dragons","49544",2016,"Kenowa Hills High School","Michigan",6065,"http://www.firstinspires.org/"
NA,"McBain","USA",NA,NA,"frc6066",NA,NA,NA,NA,"Arrow Homes / Baker College of Cadillac / McBain Rural Agricultural Schools & Mcbain Rural Agricultural Sch","Rambler Robotics","49657",2016,"Mcbain Rural Agricultural Sch","Michigan",6066,"http://www.firstinspires.org/"
NA,"Saint Charles","USA",NA,NA,"frc6067",NA,NA,NA,NA,"HSC/DOW/NexTeer/Michigan Department of Education/The State Bank/Subway/Dupont/Fullerton Tools/Dow Corning&St Charles High School","Underdogs","48655",2016,"St Charles High School","Michigan",6067,"http://www.firstinspires.org/"
NA,"Indianola","USA",NA,NA,"frc6068",NA,NA,NA,NA,"NASA/MVSU/Virginia Tech Universtiy/Gentry High School&Gentry High School","Delta Overload","38751",2016,"Gentry High School","Mississippi",6068,"http://www.firstinspires.org/"
NA,"Bloomington","USA",NA,NA,"frc6069",NA,NA,NA,NA,"NRG & Bloomington High School","BHS Robotics","92316",2016,"Bloomington High School","California",6069,"http://www.firstinspires.org/"
NA,"Mississauga","Canada",NA,NA,"frc6070",NA,NA,NA,NA,"Peel District School Board/Pratt and Whitney Canada & United Technologies Corporation/TD Canada/Matcor-Matsu/Chinada Industries Inc./AstraZeneca Canada Inc./Sheikh Family/UTEX Scientific&Glenforest Secondary School","Gryphon Machine","L4X 2J6",2016,"Glenforest Secondary School","Ontario",6070,"https://frc6070.ca"
NA,"Bay City","USA",NA,NA,"frc6071",NA,NA,NA,NA,"State of Michigan/GLBR - Great Lakes Bay Region/Bay City Public School District/Toyota&Central High School","The Aluminators","48708",2016,"Central High School","Michigan",6071,"https://www.twitter.com/6071aluminators"
NA,"Newport Beach","USA",NA,NA,"frc6072",NA,NA,NA,NA,"Boeing/Lean Engineering/Gene Haas Foundation/Industrial Metal Supply/GoEngineer/Piton Engineering/Marvac/Solidworks/MK Battery/Airwolf 3d/Corona Del Mar Foundation/Corona Del Mar Boosters/Western Digital/Raytheon&Corona Del Mar High School","Triton Tech","92660",2016,"Corona Del Mar High School","California",6072,"http://www.tritontech6072.com/"
NA,"Saginaw","USA",NA,NA,"frc6073",NA,NA,NA,NA,"Michigan Dept of Education/Dow Chemical/Nexteer/Carrollton Public School/Dupont/General Motors/Buffalo Wild Wings&Carrollton High School&Carrollton Middle School","Cav-Bots","48604",2016,"Carrollton Middle School & Carrollton High School","Michigan",6073,"http://www.carrolltonpublicschools.org/"
NA,"Roscommon","USA",NA,NA,"frc6074",NA,NA,NA,NA,"State of Michigan/Boeing Roscommon plant/Home Depot of Houghton Lake/New Craft of Roscommon/Numerous parents and individuals/RCCF&Roscommon High School","RoboBucks","48653",2016,"Roscommon High School","Michigan",6074,"https://sites.google.com/rapsk12.net/roboreactors-team6074/home"
NA,"Leland","USA",NA,NA,"frc6075",NA,NA,NA,NA,"American Proficiency Institute / Leelanau Coffee Roasting / Leland Education Foundation / Trantek Automation / Biggs Construction Inc / Shugart Builders / Trantek / Kendall Electric / Rotary International & Leland Public School","Leland Zebrotics","49654",2016,"Leland Public School","Michigan",6075,"http:///lelandzebrotics.weebly.com"
NA,"Northport","USA",NA,NA,"frc6076",NA,NA,NA,NA,"Northport High School","Mustang Mechanica","99157",2016,"Northport High School","Washington",6076,"https://www.northportschools.org"
NA,"Posen","USA",NA,NA,"frc6077",NA,NA,NA,NA,"Cadillac Products Automotive Company/DTE Energy Foundation/BAE Systems/Employment Services Incorporated/Plex Systems/Posen Area Chamber of Commerce/LaFarge Holcim&Posen School","Wiking Kujon","49776",2016,"Posen School","Michigan",6077,"https://www.facebook.com/team6077"
NA,"Holt","USA",NA,NA,"frc6078",NA,NA,NA,NA,"Electronics, Inc. / GreenStone Farm Credit Services / Ghannam Family / Bob Olson Voiceovers / Dean Transportation / McLaren Greater Lansing / Americana Auctions / SAHR Building Supply & Holt Senior High School","RoboRams","48842",2016,"Holt Senior High School","Michigan",6078,"http://holtrobotics.weebly.com/"
NA,"Powers","USA",NA,NA,"frc6079",NA,NA,NA,NA,"&North Central Area Jr Sr HS","JET SET","49874",2016,"North Central Area Jr Sr HS","Michigan",6079,"http://www.firstinspires.org/"
NA,"Bessemer","USA",NA,NA,"frc6080",NA,NA,NA,NA,"Team 6080","A.D. Johnston First","49911",2016,NA,"MI",6080,NA
NA,"Manchester","USA",NA,NA,"frc6081",NA,NA,NA,NA,"Manchester FIRST Robotics/Amcor Rigid Plastics/Manchester Community Schools Foundation/Michigan Aerospace/Kiwanis /Manchester Woodworks/Ace Pyro/JMI/Donnellon Insurance Agency/Amrhein Construction&Manchester Middle High School","Digital Dislocators","48158",2016,"Manchester Middle High School","Michigan",6081,"http://www.firstinspires.org/"
NA,"Calgary","Canada",NA,NA,"frc6082",NA,NA,NA,NA,"North Hill Centre / Laser Equations / Qsine & Alberta Tech Alliance Association","Calgary Tech Coalition (CTC)","T2N1M9",2016,"Alberta Tech Alliance Association","Alberta",6082,"http://www.firstinspires.org/"
NA,"Chiayi","Chinese Taipei",NA,NA,"frc6083",NA,NA,NA,NA,"Mawhwa Packing/Diing Kuen Plastic Machinery /Concordia Middle School Parents Association&Concordia Middle School","Overlooking","62153",2016,"Concordia Middle School","Chiayi",6083,"http://team6083.page.link/offical"
NA,"Cincinnati","USA",NA,NA,"frc6084",NA,NA,NA,NA,"Aiken High School","Swoop Robotics","45224",2016,"Aiken High School","Ohio",6084,"http://www.firstinspires.org/"
NA,"Brown City","USA",NA,NA,"frc6085",NA,NA,NA,NA,"Michigan Department of Education/FIRST Robitcs/Maple Valley Plastics/Raub Rae Farm/Bartle Farms/Kohler Oil & Propane/Tri-County Bank/MAC Tools-Cade Distributing/Denso/Solidworks/Grupo Antolin Michigan Inc./Flatlands Loyal Riders M/C/Brown City Rotary&Brown City Jr Sr High School","Green Devil Bots","48416",2016,"Brown City Jr Sr High School","Michigan",6085,"http://browncitydevilbots6085.weebly.com/"
NA,"Mt. Morris","USA",NA,NA,"frc6086",NA,NA,NA,NA,"U.S. Speedo 5/Knights of Columbus 10170/Mt. Morris Consolidated Schools/Zodiac Enterprises & Mt. Morris Consolidated Schools","Ignition","48458",2016,"Mt. Morris Consolidated Schools","Michigan",6086,"http://www.mtmorrisschools.org/MECC/Portal/robotics-team-6086"
NA,"Ellsworth","USA",NA,NA,"frc6087",NA,NA,NA,NA,"Boeing/State of Michigan&Ellsworth Community School","Cybertronic Lancers","49729",2016,"Ellsworth Community School","Michigan",6087,"http://www.firstinspires.org/"
NA,"Stephenson","USA",NA,NA,"frc6088",NA,NA,NA,NA,"Stephenson High School/Fincantieri Marinette Marine/Northern Fab & Machine LLC/Advanced Blending Solutions/Hannahville Indian Community/Johnson Controls&Stephenson Jr Sr High School","Stephenson Eagles","49887",2016,"Stephenson Jr Sr High School","Michigan",6088,"http://www.firstinspires.org/"
NA,"Dearborn Heights","USA",NA,NA,"frc6089",NA,NA,NA,NA,"Studz Hardware & Annapolis Senior High School","Cyber Cougars","48125",2016,"Annapolis Senior High School","Michigan",6089,"http://www.firstinspires.org/"
NA,"Wayland","USA",NA,NA,"frc6090",NA,NA,NA,NA,"Taco Boy/Dept of Defense/Rockwell Automation/NASA/GreenMark Equipment/Magna/Gentex/Cherry Valley Plumbing & Electrical/Recco Products/Mayville Engineering Company/Gun Lake Tribe/RT Stitchcrafts/Wayland Do It Best Hardware/Grand Rapids Rubber Products/Grand Valley Automation, Inc./Memorial of Phyllis Stein/Popma Family&Wayland Union High School","Wayland Wildcats","49348",2016,"Wayland Union High School","Michigan",6090,"http://www.firstinspires.org/"
NA,"Deckerville","USA",NA,NA,"frc6091",NA,NA,NA,NA,"Deckerville Community Schools&Deckerville School","Eagle 1","48427",2016,"Deckerville School","Michigan",6091,"http://www.firstinspires.org/"
NA,"Quincy","USA",NA,NA,"frc6092",NA,NA,NA,NA,"Quincy High School","Q-Bots","49082",2016,"Quincy High School","Michigan",6092,"http://www.firstinspires.org/"
NA,"Sandusky","USA",NA,NA,"frc6093",NA,NA,NA,NA,"Production Development Systems / Ford Motor Company / DOW / Sandusky Alumni Foundation / Michigan Department of Education / Sanilac County Community Foundation / SolidWorks / Sandusky District Library / Suburban Bolt / Sandusky Kiwanis / Custer Masonic Lodge 393 / VFW Post 2945 & Sandusky Jr Sr High School","Unplugged","48471",2016,"Sandusky Jr Sr High School","Michigan",6093,"https://unplugged6093.weebly.com/"
NA,"Montague","USA",NA,NA,"frc6094",NA,NA,NA,NA,"Montague High School","Manic Mechanics","49437",2016,"Montague High School","Michigan",6094,"https://www.facebook.com/manic.mechanics.33"
NA,"ISTANBUL","Turkey",NA,NA,"frc6095",NA,NA,NA,NA,"Istanbul Fatih Anadolu ve Fen Lisesi","PARDUX","34196",2016,NA,"Istanbul",6095,"http://www.firstinspires.org/"
NA,"Detroit","USA",NA,NA,"frc6096",NA,NA,NA,NA,"Ford/BAE Platforms & Services/Michigan Engineering Zone&University Prep Sci & Math HS","UPSM Cobras","48207",2016,"University Prep Sci & Math HS","Michigan",6096,"http://www.firstinspires.org/"
NA,"Brethren","USA",NA,NA,"frc6097",NA,NA,NA,NA,"mBank/Mary Sturdevent State Farm/Wellston Tire and Repair/Fischer LP Gas&Brethren High School","Botcats ","49619",2016,"Brethren High School","Michigan",6097,"http://www.firstinspires.org/"
NA,"Beaver Island","USA",NA,NA,"frc6098",NA,NA,NA,NA,"Beaver Island Cmty School","bIrobot","49782",2016,"Beaver Island Cmty School","Michigan",6098,"http://birobot.org"
NA,"Detroit","USA",NA,NA,"frc6099",NA,NA,NA,NA,"Detroit Public Schools/DTE Foundation/Electro-matic Products/Ford/Michigan Department of Education/Rockpointe Community Church/Raytheon Technologies/Siemens Industry/TechTown  Detroit&Osborn High School","Knight Riders","48205",2016,"Osborn High School","Michigan",6099,"http://www.firstinspires.org/"
NA,"Morley","USA",NA,NA,"frc6100",NA,NA,NA,NA,"AutoCast/Accurate Screen/Mecosta County Convention & Visitors Bureau    -   Come and Explore Mecosta County/Big Rapids United Methodist Church/Morley Stanwood High School&Morley-Stanwood High School","MS Mobots","49336",2016,"Morley-Stanwood High School","Michigan",6100,"http://www.firstinspires.org/"
